Date,Settlement Period,BSUoS Price
18/03/2011,31,0.17937
18/03/2011,32,0.18217
18/03/2011,33,0.2838
18/03/2011,34,0.51221
18/03/2011,35,0.17961
18/03/2011,36,0.28342
18/03/2011,37,0.7418
18/03/2011,38,1.92391
18/03/2011,39,1.63227
18/03/2011,40,1.86452
18/03/2011,41,1.50402
18/03/2011,42,1.09082
18/03/2011,43,1.00133
18/03/2011,44,0.69717
18/03/2011,45,0.39171
18/03/2011,46,0.74634
18/03/2011,47,1.44968
18/03/2011,48,1.27744
19/03/2011,1,1.19067
19/03/2011,2,1.63054
19/03/2011,3,1.35117
19/03/2011,4,1.25468
19/03/2011,5,1.00121
19/03/2011,6,1.05197
19/03/2011,7,0.95276
19/03/2011,8,0.6808
19/03/2011,9,0.71382
19/03/2011,10,0.64947
19/03/2011,11,0.49094
19/03/2011,12,0.72377
19/03/2011,13,0.67971
19/03/2011,14,0.54122
19/03/2011,15,0.96153
19/03/2011,16,0.82626
19/03/2011,17,0.68025
19/03/2011,18,0.62155
19/03/2011,19,0.68889
19/03/2011,20,0.81861
19/03/2011,21,1.018
19/03/2011,22,0.8858
19/03/2011,23,0.59523
19/03/2011,24,0.38007
19/03/2011,25,0.08015
19/03/2011,26,-0.13
19/03/2011,27,-0.06215
19/03/2011,28,-0.50036
19/03/2011,29,-0.62109
19/03/2011,30,-0.42878
19/03/2011,31,-0.38992
19/03/2011,32,-0.68505
19/03/2011,33,-0.49043
19/03/2011,34,-0.12164
19/03/2011,35,-0.01714
19/03/2011,36,0.25522
19/03/2011,37,0.81004
19/03/2011,38,1.94345
19/03/2011,39,1.78336
19/03/2011,40,1.38687
19/03/2011,41,1.03018
19/03/2011,42,0.86448
19/03/2011,43,0.49447
19/03/2011,44,0.638
19/03/2011,45,0.65523
19/03/2011,46,0.53491
19/03/2011,47,0.27691
19/03/2011,48,0.17754
20/03/2011,1,0.76502
20/03/2011,2,0.7041
20/03/2011,3,0.66473
20/03/2011,4,0.51839
20/03/2011,5,0.561
20/03/2011,6,0.52189
20/03/2011,7,0.19509
20/03/2011,8,0.06953
20/03/2011,9,0.12758
20/03/2011,10,0.0431
20/03/2011,11,0.3151
20/03/2011,12,0.3604
20/03/2011,13,0.17951
20/03/2011,14,0.12685
20/03/2011,15,0.18232
20/03/2011,16,0.02794
20/03/2011,17,0.34671
20/03/2011,18,0.74942
20/03/2011,19,1.05011
20/03/2011,20,1.32797
20/03/2011,21,1.16832
20/03/2011,22,1.52509
20/03/2011,23,1.56251
20/03/2011,24,1.61328
20/03/2011,25,1.64532
20/03/2011,26,1.36566
20/03/2011,27,1.20907
20/03/2011,28,0.67832
20/03/2011,29,0.72799
20/03/2011,30,0.60734
20/03/2011,31,0.59978
20/03/2011,32,0.72235
20/03/2011,33,0.86413
20/03/2011,34,1.46157
20/03/2011,35,1.22576
20/03/2011,36,1.30589
20/03/2011,37,1.95428
20/03/2011,38,2.33997
20/03/2011,39,1.94915
20/03/2011,40,1.46311
20/03/2011,41,1.40906
20/03/2011,42,1.0311
20/03/2011,43,0.99808
20/03/2011,44,0.97956
20/03/2011,45,1.00957
20/03/2011,46,0.40416
20/03/2011,47,1.18901
20/03/2011,48,1.05107
21/03/2011,1,0.73133
21/03/2011,2,0.53902
21/03/2011,3,0.35672
21/03/2011,4,0.3892
21/03/2011,5,0.2662
21/03/2011,6,0.2327
21/03/2011,7,0.29115
21/03/2011,8,0.14136
21/03/2011,9,-0.097
21/03/2011,10,-0.2687
21/03/2011,11,0.50502
21/03/2011,12,0.4133
21/03/2011,13,0.17921
21/03/2011,14,0.24209
21/03/2011,15,0.81381
21/03/2011,16,0.62918
21/03/2011,17,0.0527
21/03/2011,18,-0.18852
21/03/2011,19,0.15777
21/03/2011,20,0.3391
21/03/2011,21,0.24358
21/03/2011,22,0.25273
21/03/2011,23,0.25478
21/03/2011,24,0.282
21/03/2011,25,0.21462
21/03/2011,26,0.34089
21/03/2011,27,0.57389
21/03/2011,28,0.10587
21/03/2011,29,0.10869
21/03/2011,30,-0.03149
21/03/2011,31,-0.08279
21/03/2011,32,0.18165
21/03/2011,33,0.27327
21/03/2011,34,0.54746
21/03/2011,35,0.62645
21/03/2011,36,0.79468
21/03/2011,37,0.64645
21/03/2011,38,1.36907
21/03/2011,39,1.32639
21/03/2011,40,1.07697
21/03/2011,41,0.82267
21/03/2011,42,1.01866
21/03/2011,43,1.24679
21/03/2011,44,0.98529
21/03/2011,45,0.7892
21/03/2011,46,0.75179
21/03/2011,47,0.57019
21/03/2011,48,0.45051
22/03/2011,1,0.61939
22/03/2011,2,0.68564
22/03/2011,3,0.82767
22/03/2011,4,1.18094
22/03/2011,5,0.46512
22/03/2011,6,0.3796
22/03/2011,7,0.54324
22/03/2011,8,0.37809
22/03/2011,9,0.39615
22/03/2011,10,0.33742
22/03/2011,11,0.9182
22/03/2011,12,0.3259
22/03/2011,13,0.55493
22/03/2011,14,1.06972
22/03/2011,15,1.41484
22/03/2011,16,1.58003
22/03/2011,17,1.01626
22/03/2011,18,0.92288
22/03/2011,19,0.86113
22/03/2011,20,0.70561
22/03/2011,21,0.6229
22/03/2011,22,0.90702
22/03/2011,23,0.97326
22/03/2011,24,1.00266
22/03/2011,25,0.97084
22/03/2011,26,0.82096
22/03/2011,27,1.00086
22/03/2011,28,0.79164
22/03/2011,29,0.82084
22/03/2011,30,0.87305
22/03/2011,31,0.56379
22/03/2011,32,0.2724
22/03/2011,33,0.40616
22/03/2011,34,0.77017
22/03/2011,35,0.91022
22/03/2011,36,0.751
22/03/2011,37,0.80525
22/03/2011,38,1.34497
22/03/2011,39,1.30346
22/03/2011,40,1.74809
22/03/2011,41,1.50238
22/03/2011,42,1.2481
22/03/2011,43,0.8739
22/03/2011,44,0.63143
22/03/2011,45,0.5239
22/03/2011,46,0.58406
22/03/2011,47,0.4992
22/03/2011,48,0.47663
23/03/2011,1,-0.12038
23/03/2011,2,-0.14051
23/03/2011,3,0.10941
23/03/2011,4,-0.12965
23/03/2011,5,-0.42684
23/03/2011,6,-0.42712
23/03/2011,7,-0.15374
23/03/2011,8,-0.29519
23/03/2011,9,-0.14117
23/03/2011,10,-0.36406
23/03/2011,11,0.11344
23/03/2011,12,0.21467
23/03/2011,13,0.24768
23/03/2011,14,0.86146
23/03/2011,15,0.81033
23/03/2011,16,0.3973
23/03/2011,17,0.33614
23/03/2011,18,0.40014
23/03/2011,19,0.56015
23/03/2011,20,0.59589
23/03/2011,21,0.36868
23/03/2011,22,0.17605
23/03/2011,23,0.02081
23/03/2011,24,0.03327
23/03/2011,25,0.28887
23/03/2011,26,0.19938
23/03/2011,27,0.23041
23/03/2011,28,-0.04435
23/03/2011,29,-0.06917
23/03/2011,30,-0.18177
23/03/2011,31,-0.53842
23/03/2011,32,-0.29605
23/03/2011,33,-0.1486
23/03/2011,34,0.127
23/03/2011,35,0.02161
23/03/2011,36,0.00927
23/03/2011,37,-0.23064
23/03/2011,38,0.83199
23/03/2011,39,0.50795
23/03/2011,40,0.90575
23/03/2011,41,0.65104
23/03/2011,42,0.16567
23/03/2011,43,0.43168
23/03/2011,44,0.95678
23/03/2011,45,0.42714
23/03/2011,46,0.21651
23/03/2011,47,0.36931
23/03/2011,48,0.05032
24/03/2011,1,0.46737
24/03/2011,2,0.44795
24/03/2011,3,0.33726
24/03/2011,4,0.01356
24/03/2011,5,-0.09594
24/03/2011,6,-0.08093
24/03/2011,7,0.51024
24/03/2011,8,0.42197
24/03/2011,9,0.44743
24/03/2011,10,0.10788
24/03/2011,11,0.29444
24/03/2011,12,0.25002
24/03/2011,13,0.79161
24/03/2011,14,1.80911
24/03/2011,15,1.20698
24/03/2011,16,1.33106
24/03/2011,17,1.25812
24/03/2011,18,0.94032
24/03/2011,19,0.84359
24/03/2011,20,0.59745
24/03/2011,21,0.53004
24/03/2011,22,0.44583
24/03/2011,23,0.52755
24/03/2011,24,0.42179
24/03/2011,25,0.28447
24/03/2011,26,0.06805
24/03/2011,27,0.08853
24/03/2011,28,-0.14479
24/03/2011,29,-0.04569
24/03/2011,30,-0.2324
24/03/2011,31,-0.10481
24/03/2011,32,-0.09023
24/03/2011,33,-0.12206
24/03/2011,34,-0.07294
24/03/2011,35,-0.05578
24/03/2011,36,0.01627
24/03/2011,37,0.18558
24/03/2011,38,1.44642
24/03/2011,39,1.89937
24/03/2011,40,1.43634
24/03/2011,41,1.30965
24/03/2011,42,0.99485
24/03/2011,43,0.58846
24/03/2011,44,0.34366
24/03/2011,45,-0.12878
24/03/2011,46,0.60298
24/03/2011,47,0.8916
24/03/2011,48,0.40982
25/03/2011,1,0.33052
25/03/2011,2,0.04861
25/03/2011,3,-0.10814
25/03/2011,4,-0.28484
25/03/2011,5,-0.4926
25/03/2011,6,-0.64069
25/03/2011,7,-0.35368
25/03/2011,8,-0.27083
25/03/2011,9,0.01429
25/03/2011,10,0.10092
25/03/2011,11,0.28494
25/03/2011,12,0.01657
25/03/2011,13,0.23898
25/03/2011,14,0.8686
25/03/2011,15,0.83261
25/03/2011,16,0.70696
25/03/2011,17,0.95914
25/03/2011,18,0.46523
25/03/2011,19,0.31046
25/03/2011,20,0.41292
25/03/2011,21,0.66311
25/03/2011,22,0.85672
25/03/2011,23,0.5655
25/03/2011,24,0.35865
25/03/2011,25,0.08874
25/03/2011,26,-0.03571
25/03/2011,27,-0.00761
25/03/2011,28,-0.28449
25/03/2011,29,-0.27948
25/03/2011,30,-0.35022
25/03/2011,31,-0.06314
25/03/2011,32,-0.18213
25/03/2011,33,-0.21032
25/03/2011,34,0.0798
25/03/2011,35,0.04709
25/03/2011,36,-0.00312
25/03/2011,37,0.17495
25/03/2011,38,1.07312
25/03/2011,39,1.09949
25/03/2011,40,0.89453
25/03/2011,41,0.62847
25/03/2011,42,0.1617
25/03/2011,43,0.21947
25/03/2011,44,0.18851
25/03/2011,45,0.08968
25/03/2011,46,0.43179
25/03/2011,47,0.39906
25/03/2011,48,0.1829
26/03/2011,1,0.26583
26/03/2011,2,0.34383
26/03/2011,3,0.08448
26/03/2011,4,-0.37117
26/03/2011,5,-0.50039
26/03/2011,6,-0.36021
26/03/2011,7,-0.16254
26/03/2011,8,-0.28661
26/03/2011,9,-0.3497
26/03/2011,10,-0.35947
26/03/2011,11,-0.2647
26/03/2011,12,0.00844
26/03/2011,13,0.52715
26/03/2011,14,0.7132
26/03/2011,15,0.67009
26/03/2011,16,0.77109
26/03/2011,17,1.22758
26/03/2011,18,1.31091
26/03/2011,19,1.35872
26/03/2011,20,0.88
26/03/2011,21,1.06047
26/03/2011,22,1.28073
26/03/2011,23,1.37236
26/03/2011,24,1.25471
26/03/2011,25,1.01033
26/03/2011,26,0.91639
26/03/2011,27,0.81456
26/03/2011,28,0.34371
26/03/2011,29,0.23459
26/03/2011,30,0.3354
26/03/2011,31,0.66429
26/03/2011,32,0.73818
26/03/2011,33,0.59748
26/03/2011,34,1.22807
26/03/2011,35,1.00902
26/03/2011,36,1.36177
26/03/2011,37,1.68123
26/03/2011,38,2.6855
26/03/2011,39,2.84613
26/03/2011,40,1.78471
26/03/2011,41,1.50967
26/03/2011,42,0.93407
26/03/2011,43,0.51227
26/03/2011,44,0.51786
26/03/2011,45,0.80738
26/03/2011,46,0.85522
26/03/2011,47,0.58633
26/03/2011,48,-0.14455
27/03/2011,1,0.05585
27/03/2011,2,0.16149
27/03/2011,3,0.50469
27/03/2011,4,0.33205
27/03/2011,5,-0.05581
27/03/2011,6,0.18398
27/03/2011,7,0.68591
27/03/2011,8,0.38246
27/03/2011,9,-0.0217
27/03/2011,10,-0.14946
27/03/2011,11,-0.06152
27/03/2011,12,0.0802
27/03/2011,13,-0.14154
27/03/2011,14,-0.22554
27/03/2011,15,0.51981
27/03/2011,16,1.22398
27/03/2011,17,1.22009
27/03/2011,18,0.64133
27/03/2011,19,0.80357
27/03/2011,20,1.12471
27/03/2011,21,0.97529
27/03/2011,22,1.11334
27/03/2011,23,1.25303
27/03/2011,24,0.98182
27/03/2011,25,0.98284
27/03/2011,26,0.42476
27/03/2011,27,0.10982
27/03/2011,28,-0.23432
27/03/2011,29,-0.3383
27/03/2011,30,-0.2744
27/03/2011,31,-0.11623
27/03/2011,32,0.49611
27/03/2011,33,0.21406
27/03/2011,34,0.26379
27/03/2011,35,0.45138
27/03/2011,36,0.27953
27/03/2011,37,0.20188
27/03/2011,38,1.43654
27/03/2011,39,1.65409
27/03/2011,40,0.86617
27/03/2011,41,1.12996
27/03/2011,42,0.64235
27/03/2011,43,0.49521
27/03/2011,44,0.28726
27/03/2011,45,0.86166
27/03/2011,46,0.71639
28/03/2011,1,0.32851
28/03/2011,2,-0.10818
28/03/2011,3,0.34514
28/03/2011,4,0.53176
28/03/2011,5,0.3233
28/03/2011,6,0.27548
28/03/2011,7,0.37568
28/03/2011,8,0.21814
28/03/2011,9,0.12755
28/03/2011,10,-0.04302
28/03/2011,11,0.05589
28/03/2011,12,-0.08017
28/03/2011,13,0.74584
28/03/2011,14,0.86189
28/03/2011,15,1.48805
28/03/2011,16,1.69521
28/03/2011,17,1.65692
28/03/2011,18,0.7129
28/03/2011,19,1.34468
28/03/2011,20,1.21642
28/03/2011,21,1.31615
28/03/2011,22,0.76658
28/03/2011,23,0.86669
28/03/2011,24,0.67233
28/03/2011,25,0.31322
28/03/2011,26,0.24647
28/03/2011,27,0.39543
28/03/2011,28,0.08284
28/03/2011,29,-0.04209
28/03/2011,30,-0.25634
28/03/2011,31,-0.21763
28/03/2011,32,0.04627
28/03/2011,33,0.10583
28/03/2011,34,0.4838
28/03/2011,35,0.33199
28/03/2011,36,-0.00251
28/03/2011,37,-0.01909
28/03/2011,38,-0.16131
28/03/2011,39,-0.50042
28/03/2011,40,0.75018
28/03/2011,41,1.1902
28/03/2011,42,0.90122
28/03/2011,43,1.27066
28/03/2011,44,1.40469
28/03/2011,45,1.42394
28/03/2011,46,0.90468
28/03/2011,47,0.39912
28/03/2011,48,0.35962
29/03/2011,1,0.67414
29/03/2011,2,0.12312
29/03/2011,3,0.63228
29/03/2011,4,0.7626
29/03/2011,5,0.44019
29/03/2011,6,0.26147
29/03/2011,7,0.43738
29/03/2011,8,0.22205
29/03/2011,9,0.13568
29/03/2011,10,0.06791
29/03/2011,11,0.52049
29/03/2011,12,0.49557
29/03/2011,13,0.97881
29/03/2011,14,0.67735
29/03/2011,15,1.15065
29/03/2011,16,1.09641
29/03/2011,17,0.96133
29/03/2011,18,0.88878
29/03/2011,19,0.73795
29/03/2011,20,0.81142
29/03/2011,21,0.92574
29/03/2011,22,1.23513
29/03/2011,23,0.99688
29/03/2011,24,1.26224
29/03/2011,25,1.52281
29/03/2011,26,1.26991
29/03/2011,27,1.17146
29/03/2011,28,0.71177
29/03/2011,29,0.76862
29/03/2011,30,0.75065
29/03/2011,31,0.6201
29/03/2011,32,1.03407
29/03/2011,33,1.01365
29/03/2011,34,1.7843
29/03/2011,35,1.49738
29/03/2011,36,1.21386
29/03/2011,37,1.31298
29/03/2011,38,1.01879
29/03/2011,39,0.87084
29/03/2011,40,1.50392
29/03/2011,41,1.4422
29/03/2011,42,0.83821
29/03/2011,43,0.93771
29/03/2011,44,0.90416
29/03/2011,45,0.32026
29/03/2011,46,0.07368
29/03/2011,47,0.00232
29/03/2011,48,0.12433
30/03/2011,1,-0.03693
30/03/2011,2,-0.32973
30/03/2011,3,0.07749
30/03/2011,4,0.30417
30/03/2011,5,0.03245
30/03/2011,6,-0.06407
30/03/2011,7,-0.29103
30/03/2011,8,-0.38125
30/03/2011,9,-0.4886
30/03/2011,10,-0.65485
30/03/2011,11,-0.07785
30/03/2011,12,0.24731
30/03/2011,13,1.15593
30/03/2011,14,0.95802
30/03/2011,15,1.32121
30/03/2011,16,1.61769
30/03/2011,17,1.452
30/03/2011,18,0.73827
30/03/2011,19,0.37437
30/03/2011,20,0.3795
30/03/2011,21,0.5825
30/03/2011,22,0.50144
30/03/2011,23,0.369
30/03/2011,24,0.6427
30/03/2011,25,0.54355
30/03/2011,26,0.17619
30/03/2011,27,0.38391
30/03/2011,28,0.18879
30/03/2011,29,0.07946
30/03/2011,30,0.09427
30/03/2011,31,0.18362
30/03/2011,32,0.49059
30/03/2011,33,0.93204
30/03/2011,34,1.67134
30/03/2011,35,1.53264
30/03/2011,36,1.17657
30/03/2011,37,0.86309
30/03/2011,38,0.59394
30/03/2011,39,0.25359
30/03/2011,40,0.96528
30/03/2011,41,1.01451
30/03/2011,42,0.59689
30/03/2011,43,0.5822
30/03/2011,44,0.59212
30/03/2011,45,0.68333
30/03/2011,46,-0.05621
30/03/2011,47,0.10779
30/03/2011,48,-0.10997
31/03/2011,1,-0.13645
31/03/2011,2,-0.19235
31/03/2011,3,0.42194
31/03/2011,4,0.6878
31/03/2011,5,0.48647
31/03/2011,6,0.29236
31/03/2011,7,0.36254
31/03/2011,8,0.41115
31/03/2011,9,0.10553
31/03/2011,10,0.2739
31/03/2011,11,0.45337
31/03/2011,12,0.12706
31/03/2011,13,0.143
31/03/2011,14,1.00291
31/03/2011,15,2.00861
31/03/2011,16,2.48541
31/03/2011,17,1.15802
31/03/2011,18,0.628
31/03/2011,19,1.32371
31/03/2011,20,1.51169
31/03/2011,21,1.60184
31/03/2011,22,1.42786
31/03/2011,23,1.25757
31/03/2011,24,0.72007
31/03/2011,25,0.59805
31/03/2011,26,0.45578
31/03/2011,27,0.53976
31/03/2011,28,0.02988
31/03/2011,29,0.07652
31/03/2011,30,0.04491
31/03/2011,31,-0.09792
31/03/2011,32,0.0971
31/03/2011,33,0.42819
31/03/2011,34,0.66626
31/03/2011,35,0.69648
31/03/2011,36,0.4771
31/03/2011,37,0.59164
31/03/2011,38,0.5446
31/03/2011,39,0.47257
31/03/2011,40,0.85984
31/03/2011,41,1.30182
31/03/2011,42,1.13757
31/03/2011,43,0.80098
31/03/2011,44,0.69049
31/03/2011,45,0.7668
31/03/2011,46,-0.04778
31/03/2011,47,-0.13793
31/03/2011,48,0.26747
01/04/2011,1,0.80729
01/04/2011,2,0.74159
01/04/2011,3,0.59288
01/04/2011,4,0.93248
01/04/2011,5,0.77297
01/04/2011,6,0.5599
01/04/2011,7,0.49575
01/04/2011,8,0.24247
01/04/2011,9,0.29544
01/04/2011,10,0.39428
01/04/2011,11,0.56264
01/04/2011,12,0.57937
01/04/2011,13,1.29999
01/04/2011,14,1.09513
01/04/2011,15,0.99109
01/04/2011,16,1.39787
01/04/2011,17,0.76667
01/04/2011,18,0.22727
01/04/2011,19,0.59448
01/04/2011,20,0.54877
01/04/2011,21,0.64394
01/04/2011,22,0.97338
01/04/2011,23,0.95899
01/04/2011,24,0.71969
01/04/2011,25,0.71667
01/04/2011,26,0.58853
01/04/2011,27,1.03369
01/04/2011,28,0.66116
01/04/2011,29,0.28415
01/04/2011,30,0.05701
01/04/2011,31,-0.04244
01/04/2011,32,0.32077
01/04/2011,33,0.58644
01/04/2011,34,0.65503
01/04/2011,35,0.91619
01/04/2011,36,0.52568
01/04/2011,37,0.31814
01/04/2011,38,0.15088
01/04/2011,39,-0.07934
01/04/2011,40,1.03797
01/04/2011,41,1.17809
01/04/2011,42,0.44986
01/04/2011,43,0.66263
01/04/2011,44,1.07115
01/04/2011,45,1.17178
01/04/2011,46,1.59433
01/04/2011,47,1.85296
01/04/2011,48,1.2753
02/04/2011,1,1.5031
02/04/2011,2,1.27573
02/04/2011,3,1.5752
02/04/2011,4,1.93314
02/04/2011,5,1.65007
02/04/2011,6,1.44313
02/04/2011,7,1.42523
02/04/2011,8,1.28932
02/04/2011,9,1.75221
02/04/2011,10,1.40234
02/04/2011,11,0.91343
02/04/2011,12,1.02844
02/04/2011,13,2.22415
02/04/2011,14,1.55424
02/04/2011,15,1.4603
02/04/2011,16,1.93141
02/04/2011,17,2.2237
02/04/2011,18,0.8794
02/04/2011,19,1.6764
02/04/2011,20,2.18744
02/04/2011,21,1.97655
02/04/2011,22,1.74309
02/04/2011,23,1.45582
02/04/2011,24,1.53081
02/04/2011,25,1.10652
02/04/2011,26,0.78671
02/04/2011,27,0.87104
02/04/2011,28,0.88542
02/04/2011,29,0.86214
02/04/2011,30,0.51481
02/04/2011,31,0.31815
02/04/2011,32,0.28304
02/04/2011,33,0.56004
02/04/2011,34,0.82394
02/04/2011,35,0.24351
02/04/2011,36,0.32367
02/04/2011,37,0.31705
02/04/2011,38,0.4663
02/04/2011,39,0.88398
02/04/2011,40,0.97789
02/04/2011,41,1.37437
02/04/2011,42,1.23791
02/04/2011,43,1.46306
02/04/2011,44,1.22702
02/04/2011,45,0.65226
02/04/2011,46,0.43341
02/04/2011,47,0.48297
02/04/2011,48,0.46298
03/04/2011,1,0.5997
03/04/2011,2,0.56256
03/04/2011,3,0.52993
03/04/2011,4,0.72162
03/04/2011,5,0.4879
03/04/2011,6,0.40065
03/04/2011,7,0.32576
03/04/2011,8,0.44584
03/04/2011,9,0.43397
03/04/2011,10,0.4608
03/04/2011,11,0.62684
03/04/2011,12,0.41756
03/04/2011,13,0.85296
03/04/2011,14,0.79213
03/04/2011,15,0.65128
03/04/2011,16,0.69315
03/04/2011,17,1.91923
03/04/2011,18,2.05756
03/04/2011,19,1.57794
03/04/2011,20,1.72077
03/04/2011,21,1.28879
03/04/2011,22,1.41802
03/04/2011,23,1.10936
03/04/2011,24,1.0262
03/04/2011,25,1.10465
03/04/2011,26,1.11768
03/04/2011,27,0.96271
03/04/2011,28,0.80043
03/04/2011,29,0.45647
03/04/2011,30,0.09396
03/04/2011,31,-0.06346
03/04/2011,32,-0.08103
03/04/2011,33,0.21446
03/04/2011,34,0.12251
03/04/2011,35,0.31281
03/04/2011,36,0.29441
03/04/2011,37,-0.11202
03/04/2011,38,0.17717
03/04/2011,39,0.28106
03/04/2011,40,1.10725
03/04/2011,41,1.83264
03/04/2011,42,1.50635
03/04/2011,43,2.0085
03/04/2011,44,1.01888
03/04/2011,45,0.43108
03/04/2011,46,0.14828
03/04/2011,47,0.57142
03/04/2011,48,0.84418
04/04/2011,1,-0.08122
04/04/2011,2,-0.33819
04/04/2011,3,-0.3967
04/04/2011,4,-0.07714
04/04/2011,5,-0.22002
04/04/2011,6,-0.2854
04/04/2011,7,-0.3449
04/04/2011,8,-0.26411
04/04/2011,9,-0.21081
04/04/2011,10,-0.12986
04/04/2011,11,0.47114
04/04/2011,12,-0.04762
04/04/2011,13,0.89297
04/04/2011,14,0.91225
04/04/2011,15,0.98163
04/04/2011,16,0.88049
04/04/2011,17,0.70062
04/04/2011,18,0.46013
04/04/2011,19,0.56934
04/04/2011,20,0.4786
04/04/2011,21,0.48777
04/04/2011,22,0.5672
04/04/2011,23,0.78941
04/04/2011,24,0.67796
04/04/2011,25,0.65577
04/04/2011,26,0.66606
04/04/2011,27,1.07153
04/04/2011,28,0.51902
04/04/2011,29,0.33127
04/04/2011,30,0.16584
04/04/2011,31,0.25881
04/04/2011,32,0.29279
04/04/2011,33,0.18439
04/04/2011,34,0.29778
04/04/2011,35,0.34578
04/04/2011,36,0.61883
04/04/2011,37,0.32179
04/04/2011,38,0.55787
04/04/2011,39,0.95696
04/04/2011,40,1.46942
04/04/2011,41,1.37329
04/04/2011,42,0.52807
04/04/2011,43,0.48717
04/04/2011,44,0.87606
04/04/2011,45,0.7057
04/04/2011,46,-0.30123
04/04/2011,47,-0.00857
04/04/2011,48,-0.08287
05/04/2011,1,-0.55355
05/04/2011,2,-0.70863
05/04/2011,3,0.08137
05/04/2011,4,0.52726
05/04/2011,5,0.40694
05/04/2011,6,0.41282
05/04/2011,7,0.79918
05/04/2011,8,0.52635
05/04/2011,9,1.11475
05/04/2011,10,0.60025
05/04/2011,11,1.1495
05/04/2011,12,1.01396
05/04/2011,13,1.67471
05/04/2011,14,2.14663
05/04/2011,15,2.45839
05/04/2011,16,2.32144
05/04/2011,17,1.78228
05/04/2011,18,1.41621
05/04/2011,19,1.18292
05/04/2011,20,1.78625
05/04/2011,21,1.33806
05/04/2011,22,1.56003
05/04/2011,23,1.51755
05/04/2011,24,1.60618
05/04/2011,25,1.55401
05/04/2011,26,1.56283
05/04/2011,27,1.54378
05/04/2011,28,1.18316
05/04/2011,29,1.09464
05/04/2011,30,0.90404
05/04/2011,31,0.78864
05/04/2011,32,0.99791
05/04/2011,33,1.67041
05/04/2011,34,2.14934
05/04/2011,35,2.22706
05/04/2011,36,2.03552
05/04/2011,37,2.21397
05/04/2011,38,2.28054
05/04/2011,39,2.69693
05/04/2011,40,3.05222
05/04/2011,41,3.73746
05/04/2011,42,2.822
05/04/2011,43,2.68434
05/04/2011,44,3.14428
05/04/2011,45,2.9185
05/04/2011,46,1.61432
05/04/2011,47,1.80849
05/04/2011,48,2.37796
06/04/2011,1,2.02
06/04/2011,2,3.17573
06/04/2011,3,3.71435
06/04/2011,4,4.19149
06/04/2011,5,3.89062
06/04/2011,6,4.23102
06/04/2011,7,3.93231
06/04/2011,8,4.27946
06/04/2011,9,4.84351
06/04/2011,10,4.04732
06/04/2011,11,5.39367
06/04/2011,12,5.23407
06/04/2011,13,5.44171
06/04/2011,14,4.81644
06/04/2011,15,3.32447
06/04/2011,16,3.08746
06/04/2011,17,2.42829
06/04/2011,18,2.30492
06/04/2011,19,1.92677
06/04/2011,20,2.06624
06/04/2011,21,2.0671
06/04/2011,22,2.19291
06/04/2011,23,2.07817
06/04/2011,24,1.81108
06/04/2011,25,2.18409
06/04/2011,26,1.80823
06/04/2011,27,1.83866
06/04/2011,28,1.47596
06/04/2011,29,1.41503
06/04/2011,30,1.05277
06/04/2011,31,0.52224
06/04/2011,32,0.51676
06/04/2011,33,1.18246
06/04/2011,34,1.48846
06/04/2011,35,1.44475
06/04/2011,36,1.34773
06/04/2011,37,1.19052
06/04/2011,38,0.95112
06/04/2011,39,0.89617
06/04/2011,40,1.55715
06/04/2011,41,1.78129
06/04/2011,42,2.14558
06/04/2011,43,1.8106
06/04/2011,44,1.79995
06/04/2011,45,1.67585
06/04/2011,46,1.18747
06/04/2011,47,0.93309
06/04/2011,48,0.95925
07/04/2011,1,-0.04336
07/04/2011,2,-0.28849
07/04/2011,3,0.37988
07/04/2011,4,0.94411
07/04/2011,5,0.70502
07/04/2011,6,0.66088
07/04/2011,7,0.5724
07/04/2011,8,0.49303
07/04/2011,9,0.56026
07/04/2011,10,0.22026
07/04/2011,11,1.03538
07/04/2011,12,1.45002
07/04/2011,13,2.38925
07/04/2011,14,2.07087
07/04/2011,15,2.2047
07/04/2011,16,1.55064
07/04/2011,17,1.46882
07/04/2011,18,1.10009
07/04/2011,19,0.69306
07/04/2011,20,0.90833
07/04/2011,21,0.85712
07/04/2011,22,0.72119
07/04/2011,23,0.51078
07/04/2011,24,0.55989
07/04/2011,25,0.5999
07/04/2011,26,0.57306
07/04/2011,27,0.51631
07/04/2011,28,0.21947
07/04/2011,29,0.73941
07/04/2011,30,0.4405
07/04/2011,31,0.90586
07/04/2011,32,1.46262
07/04/2011,33,1.61867
07/04/2011,34,1.81287
07/04/2011,35,2.29469
07/04/2011,36,1.65037
07/04/2011,37,1.33576
07/04/2011,38,1.1416
07/04/2011,39,1.01379
07/04/2011,40,1.28929
07/04/2011,41,1.98614
07/04/2011,42,1.65072
07/04/2011,43,1.27188
07/04/2011,44,1.3739
07/04/2011,45,1.28352
07/04/2011,46,1.13078
07/04/2011,47,1.27916
07/04/2011,48,1.19661
08/04/2011,1,0.92079
08/04/2011,2,0.59316
08/04/2011,3,1.35523
08/04/2011,4,1.49563
08/04/2011,5,0.64845
08/04/2011,6,0.37861
08/04/2011,7,0.41696
08/04/2011,8,0.25214
08/04/2011,9,0.70969
08/04/2011,10,0.61486
08/04/2011,11,0.74122
08/04/2011,12,0.67685
08/04/2011,13,1.54515
08/04/2011,14,2.04065
