Settlement Day,Settlement Period,BSUoS Price
13/03/2014,22,0.81399
13/03/2014,23,0.78922
13/03/2014,24,0.6826
13/03/2014,25,0.62835
13/03/2014,26,0.39848
13/03/2014,27,0.40771
13/03/2014,28,0.37675
13/03/2014,29,0.43761
13/03/2014,30,0.44461
13/03/2014,31,0.38545
13/03/2014,32,0.45678
13/03/2014,33,0.6167
13/03/2014,34,0.77914
13/03/2014,35,0.95691
13/03/2014,36,1.051
13/03/2014,37,1.57249
13/03/2014,38,2.06383
13/03/2014,39,1.91168
13/03/2014,40,1.3042
13/03/2014,41,1.06152
13/03/2014,42,0.68376
13/03/2014,43,0.94612
13/03/2014,44,0.86173
13/03/2014,45,1.45345
13/03/2014,46,1.63367
13/03/2014,47,0.97978
13/03/2014,48,0.71229
14/03/2014,1,0.95521
14/03/2014,2,1.00326
14/03/2014,3,1.19234
14/03/2014,4,0.9215
14/03/2014,5,0.77418
14/03/2014,6,0.67646
14/03/2014,7,0.96535
14/03/2014,8,1.0353
14/03/2014,9,0.94382
14/03/2014,10,1.20907
14/03/2014,11,1.31949
14/03/2014,12,1.29746
14/03/2014,13,1.39727
14/03/2014,14,1.38651
14/03/2014,15,1.85342
14/03/2014,16,1.73239
14/03/2014,17,1.79787
14/03/2014,18,1.55638
14/03/2014,19,1.69288
14/03/2014,20,2.25775
14/03/2014,21,2.28541
14/03/2014,22,1.75409
14/03/2014,23,1.57606
14/03/2014,24,1.74818
14/03/2014,25,1.11816
14/03/2014,26,1.07132
14/03/2014,27,1.63738
14/03/2014,28,1.56928
14/03/2014,29,1.97029
14/03/2014,30,1.94884
14/03/2014,31,1.78128
14/03/2014,32,2.01582
14/03/2014,33,2.4408
14/03/2014,34,2.72122
14/03/2014,35,2.98236
14/03/2014,36,3.59794
14/03/2014,37,3.64058
14/03/2014,38,3.96551
14/03/2014,39,3.01657
14/03/2014,40,2.18153
14/03/2014,41,1.76895
14/03/2014,42,1.64756
14/03/2014,43,2.17203
14/03/2014,44,1.53561
14/03/2014,45,1.49806
14/03/2014,46,1.86042
14/03/2014,47,2.08796
14/03/2014,48,2.00284
15/03/2014,1,2.1532
15/03/2014,2,2.10961
15/03/2014,3,2.40879
15/03/2014,4,2.12399
15/03/2014,5,1.89356
15/03/2014,6,1.73293
15/03/2014,7,1.72371
15/03/2014,8,1.56471
15/03/2014,9,1.53895
15/03/2014,10,1.457
15/03/2014,11,1.3999
15/03/2014,12,1.52473
15/03/2014,13,2.06571
15/03/2014,14,1.7027
15/03/2014,15,1.37203
15/03/2014,16,1.77085
15/03/2014,17,2.12617
15/03/2014,18,2.94998
15/03/2014,19,3.22213
15/03/2014,20,2.80079
15/03/2014,21,2.55029
15/03/2014,22,2.10307
15/03/2014,23,2.13128
15/03/2014,24,2.69775
15/03/2014,25,2.2156
15/03/2014,26,2.16415
15/03/2014,27,2.23462
15/03/2014,28,2.0168
15/03/2014,29,2.20576
15/03/2014,30,2.33212
15/03/2014,31,2.10967
15/03/2014,32,2.08468
15/03/2014,33,1.97892
15/03/2014,34,2.37615
15/03/2014,35,2.1425
15/03/2014,36,2.98007
15/03/2014,37,3.0861
15/03/2014,38,3.5932
15/03/2014,39,3.1779
15/03/2014,40,2.97823
15/03/2014,41,3.29285
15/03/2014,42,3.17701
15/03/2014,43,2.78117
15/03/2014,44,2.54012
15/03/2014,45,2.50156
15/03/2014,46,2.51572
15/03/2014,47,2.75935
15/03/2014,48,2.26325
16/03/2014,1,2.27542
16/03/2014,2,2.34797
16/03/2014,3,2.65077
16/03/2014,4,2.80082
16/03/2014,5,2.91819
16/03/2014,6,2.80007
16/03/2014,7,3.03859
16/03/2014,8,3.00973
16/03/2014,9,2.83212
16/03/2014,10,2.93528
16/03/2014,11,2.98682
16/03/2014,12,3.10769
16/03/2014,13,3.13472
16/03/2014,14,3.55226
16/03/2014,15,3.48838
16/03/2014,16,3.51948
16/03/2014,17,3.54673
16/03/2014,18,3.56134
16/03/2014,19,3.45151
16/03/2014,20,3.38782
16/03/2014,21,3.27816
16/03/2014,22,3.01584
16/03/2014,23,3.17239
16/03/2014,24,2.85554
16/03/2014,25,2.56379
16/03/2014,26,2.06597
16/03/2014,27,2.04994
16/03/2014,28,1.5571
16/03/2014,29,1.09378
16/03/2014,30,1.09218
16/03/2014,31,0.98219
16/03/2014,32,1.4973
16/03/2014,33,1.86688
16/03/2014,34,2.58272
16/03/2014,35,2.70255
16/03/2014,36,3.45714
16/03/2014,37,3.90445
16/03/2014,38,4.85926
16/03/2014,39,4.21743
16/03/2014,40,3.76461
16/03/2014,41,3.33775
16/03/2014,42,2.96769
16/03/2014,43,3.36468
16/03/2014,44,2.90809
16/03/2014,45,2.5667
16/03/2014,46,2.24307
16/03/2014,47,2.69923
16/03/2014,48,2.61941
17/03/2014,1,2.50647
17/03/2014,2,2.70838
17/03/2014,3,2.7219
17/03/2014,4,2.45088
17/03/2014,5,2.23592
17/03/2014,6,2.31394
17/03/2014,7,2.24419
17/03/2014,8,2.15488
17/03/2014,9,2.077
17/03/2014,10,2.06175
17/03/2014,11,1.77949
17/03/2014,12,1.66301
17/03/2014,13,2.00904
17/03/2014,14,2.3838
17/03/2014,15,2.42399
17/03/2014,16,2.30205
17/03/2014,17,2.10598
17/03/2014,18,1.49539
17/03/2014,19,1.41641
17/03/2014,20,1.49581
17/03/2014,21,1.40551
17/03/2014,22,1.52245
17/03/2014,23,1.3392
17/03/2014,24,1.27408
17/03/2014,25,1.37967
17/03/2014,26,1.76741
17/03/2014,27,1.74584
17/03/2014,28,1.16595
17/03/2014,29,1.21974
17/03/2014,30,1.22176
17/03/2014,31,1.48809
17/03/2014,32,1.99868
17/03/2014,33,2.39124
17/03/2014,34,2.73517
17/03/2014,35,2.69828
17/03/2014,36,3.2219
17/03/2014,37,3.89438
17/03/2014,38,4.74832
17/03/2014,39,3.94349
17/03/2014,40,2.78175
17/03/2014,41,2.24771
17/03/2014,42,2.17154
17/03/2014,43,2.0565
17/03/2014,44,1.89653
17/03/2014,45,1.4976
17/03/2014,46,2.41641
17/03/2014,47,2.72461
17/03/2014,48,2.63987
18/03/2014,1,3.07007
18/03/2014,2,3.0625
18/03/2014,3,3.46509
18/03/2014,4,2.59023
18/03/2014,5,2.20133
18/03/2014,6,2.33537
18/03/2014,7,1.86352
18/03/2014,8,1.45196
18/03/2014,9,1.60248
18/03/2014,10,1.59336
18/03/2014,11,2.17861
18/03/2014,12,2.36114
18/03/2014,13,2.72292
18/03/2014,14,2.55171
18/03/2014,15,2.67828
18/03/2014,16,2.11565
18/03/2014,17,1.96283
18/03/2014,18,2.06139
18/03/2014,19,2.28798
18/03/2014,20,2.00343
18/03/2014,21,1.85124
18/03/2014,22,1.91816
18/03/2014,23,1.89468
18/03/2014,24,1.80514
18/03/2014,25,1.67495
18/03/2014,26,1.56732
18/03/2014,27,1.92019
18/03/2014,28,1.42783
18/03/2014,29,1.51605
18/03/2014,30,1.44843
18/03/2014,31,1.41698
18/03/2014,32,1.54313
18/03/2014,33,1.70791
18/03/2014,34,1.97074
18/03/2014,35,1.86001
18/03/2014,36,2.06721
18/03/2014,37,2.34478
18/03/2014,38,3.08659
18/03/2014,39,2.65084
18/03/2014,40,2.89381
18/03/2014,41,3.34393
18/03/2014,42,2.93633
18/03/2014,43,2.9481
18/03/2014,44,2.66012
18/03/2014,45,2.15868
18/03/2014,46,2.28562
18/03/2014,47,2.92601
18/03/2014,48,3.15247
19/03/2014,1,3.02471
19/03/2014,2,3.49129
19/03/2014,3,3.81389
19/03/2014,4,4.20486
19/03/2014,5,4.68448
19/03/2014,6,4.76491
19/03/2014,7,4.51744
19/03/2014,8,4.30221
19/03/2014,9,4.65253
19/03/2014,10,4.89655
19/03/2014,11,5.98264
19/03/2014,12,5.6422
19/03/2014,13,5.69333
19/03/2014,14,6.32843
19/03/2014,15,5.66674
19/03/2014,16,5.05583
19/03/2014,17,5.54965
19/03/2014,18,4.6769
19/03/2014,19,4.53136
19/03/2014,20,3.66377
19/03/2014,21,3.13852
19/03/2014,22,2.79485
19/03/2014,23,2.72234
19/03/2014,24,2.6712
19/03/2014,25,2.59915
19/03/2014,26,2.32267
19/03/2014,27,2.41446
19/03/2014,28,2.21845
19/03/2014,29,2.28614
19/03/2014,30,2.14575
19/03/2014,31,2.2533
19/03/2014,32,2.45209
19/03/2014,33,3.00564
19/03/2014,34,3.43664
19/03/2014,35,3.45658
19/03/2014,36,3.46751
19/03/2014,37,4.27581
19/03/2014,38,5.53233
19/03/2014,39,4.9456
19/03/2014,40,4.52509
19/03/2014,41,4.65186
19/03/2014,42,4.10073
19/03/2014,43,4.38693
19/03/2014,44,4.36128
19/03/2014,45,4.3093
19/03/2014,46,4.58657
19/03/2014,47,4.88901
19/03/2014,48,4.84641
20/03/2014,1,4.82774
20/03/2014,2,4.83662
20/03/2014,3,4.82384
20/03/2014,4,4.08312
20/03/2014,5,4.58759
20/03/2014,6,4.32194
20/03/2014,7,4.25383
20/03/2014,8,4.2136
20/03/2014,9,3.80335
20/03/2014,10,3.98525
20/03/2014,11,4.57412
20/03/2014,12,5.12206
20/03/2014,13,5.10655
20/03/2014,14,5.0408
20/03/2014,15,3.539
20/03/2014,16,2.58698
20/03/2014,17,2.19388
20/03/2014,18,2.00935
20/03/2014,19,2.87566
20/03/2014,20,3.59719
20/03/2014,21,3.49787
20/03/2014,22,3.18631
20/03/2014,23,2.57338
20/03/2014,24,2.1412
20/03/2014,25,2.09651
20/03/2014,26,1.90347
20/03/2014,27,2.14338
20/03/2014,28,1.9075
20/03/2014,29,2.37752
20/03/2014,30,2.51591
20/03/2014,31,2.63405
20/03/2014,32,3.07612
20/03/2014,33,3.66783
20/03/2014,34,4.89652
20/03/2014,35,5.42415
20/03/2014,36,5.42237
20/03/2014,37,5.71378
20/03/2014,38,6.0831
20/03/2014,39,5.22726
20/03/2014,40,3.60143
20/03/2014,41,3.50418
20/03/2014,42,3.16103
20/03/2014,43,3.12954
20/03/2014,44,2.68449
20/03/2014,45,2.27694
20/03/2014,46,2.86886
20/03/2014,47,2.42523
20/03/2014,48,2.46155
21/03/2014,1,3.15235
21/03/2014,2,3.80985
21/03/2014,3,3.52266
21/03/2014,4,4.16771
21/03/2014,5,4.59453
21/03/2014,6,5.02479
21/03/2014,7,5.16474
21/03/2014,8,5.33388
21/03/2014,9,4.0559
21/03/2014,10,4.02477
21/03/2014,11,3.47383
21/03/2014,12,3.75444
21/03/2014,13,4.05105
21/03/2014,14,4.69743
21/03/2014,15,3.74194
21/03/2014,16,2.81597
21/03/2014,17,2.41121
21/03/2014,18,1.84835
21/03/2014,19,1.8031
21/03/2014,20,1.73066
21/03/2014,21,1.67976
21/03/2014,22,1.77448
21/03/2014,23,1.81849
21/03/2014,24,1.78467
21/03/2014,25,1.60449
21/03/2014,26,1.502
21/03/2014,27,1.50693
21/03/2014,28,1.33819
21/03/2014,29,1.29762
21/03/2014,30,1.36336
21/03/2014,31,1.17763
21/03/2014,32,1.32677
21/03/2014,33,1.63622
21/03/2014,34,2.16125
21/03/2014,35,2.52169
21/03/2014,36,2.60109
21/03/2014,37,2.91024
21/03/2014,38,3.30256
21/03/2014,39,3.22327
21/03/2014,40,2.986
21/03/2014,41,2.38374
21/03/2014,42,2.26286
21/03/2014,43,2.67353
21/03/2014,44,2.30304
21/03/2014,45,2.50389
21/03/2014,46,2.83144
21/03/2014,47,3.08634
21/03/2014,48,2.43553
22/03/2014,1,2.34855
22/03/2014,2,1.95645
22/03/2014,3,1.69617
22/03/2014,4,1.43643
22/03/2014,5,1.6948
22/03/2014,6,1.65435
22/03/2014,7,1.53561
22/03/2014,8,1.45122
22/03/2014,9,1.4437
22/03/2014,10,1.55585
22/03/2014,11,1.42671
22/03/2014,12,1.3024
22/03/2014,13,1.41614
22/03/2014,14,1.29999
22/03/2014,15,1.59414
22/03/2014,16,1.48005
22/03/2014,17,1.57946
22/03/2014,18,1.5327
22/03/2014,19,1.71404
22/03/2014,20,1.46758
22/03/2014,21,1.11868
22/03/2014,22,1.77228
22/03/2014,23,1.64596
22/03/2014,24,1.41937
22/03/2014,25,1.43124
22/03/2014,26,1.43927
22/03/2014,27,2.00979
22/03/2014,28,1.65393
22/03/2014,29,1.44423
22/03/2014,30,1.548
22/03/2014,31,1.80979
22/03/2014,32,1.68796
22/03/2014,33,1.85354
22/03/2014,34,2.06898
22/03/2014,35,2.24411
22/03/2014,36,2.75667
22/03/2014,37,2.4253
22/03/2014,38,2.1424
22/03/2014,39,1.72247
22/03/2014,40,1.96219
22/03/2014,41,1.97353
22/03/2014,42,1.60606
22/03/2014,43,1.46917
22/03/2014,44,2.03059
22/03/2014,45,2.23878
22/03/2014,46,2.30956
22/03/2014,47,2.45603
22/03/2014,48,2.54288
23/03/2014,1,3.13069
23/03/2014,2,2.76379
23/03/2014,3,2.63463
23/03/2014,4,2.71376
23/03/2014,5,2.82475
23/03/2014,6,2.54032
23/03/2014,7,2.64443
23/03/2014,8,3.11612
23/03/2014,9,2.70246
23/03/2014,10,2.50614
23/03/2014,11,1.94516
23/03/2014,12,2.27749
23/03/2014,13,2.83171
23/03/2014,14,2.81588
23/03/2014,15,2.86613
23/03/2014,16,2.69527
23/03/2014,17,2.55411
23/03/2014,18,2.20993
23/03/2014,19,2.50425
23/03/2014,20,2.55806
23/03/2014,21,2.74056
23/03/2014,22,3.13782
23/03/2014,23,3.6262
23/03/2014,24,3.72267
23/03/2014,25,3.60213
23/03/2014,26,2.62047
23/03/2014,27,2.57713
23/03/2014,28,2.32283
23/03/2014,29,2.34493
23/03/2014,30,2.14158
23/03/2014,31,2.95162
23/03/2014,32,3.33907
23/03/2014,33,2.67713
23/03/2014,34,2.71999
23/03/2014,35,3.23344
23/03/2014,36,4.46115
23/03/2014,37,4.58643
23/03/2014,38,3.75462
23/03/2014,39,3.85491
23/03/2014,40,2.48867
23/03/2014,41,2.60804
23/03/2014,42,1.86482
23/03/2014,43,1.56178
23/03/2014,44,1.40117
23/03/2014,45,1.83872
23/03/2014,46,1.88228
23/03/2014,47,2.95183
23/03/2014,48,3.26881
24/03/2014,1,1.08622
24/03/2014,2,1.25344
24/03/2014,3,1.91201
24/03/2014,4,1.54065
24/03/2014,5,1.22536
24/03/2014,6,1.23463
24/03/2014,7,1.12627
24/03/2014,8,0.86243
24/03/2014,9,0.94475
24/03/2014,10,0.92583
24/03/2014,11,1.22915
24/03/2014,12,1.10336
24/03/2014,13,1.82528
24/03/2014,14,1.90014
24/03/2014,15,2.11049
24/03/2014,16,2.33885
24/03/2014,17,1.96872
24/03/2014,18,1.80111
24/03/2014,19,1.49753
24/03/2014,20,1.11104
24/03/2014,21,0.83347
24/03/2014,22,0.79527
24/03/2014,23,0.56234
24/03/2014,24,0.61138
24/03/2014,25,0.87182
24/03/2014,26,1.13754
24/03/2014,27,1.27589
24/03/2014,28,0.96505
24/03/2014,29,1.26904
24/03/2014,30,1.52702
24/03/2014,31,1.51831
24/03/2014,32,1.79787
24/03/2014,33,1.81547
24/03/2014,34,2.58713
24/03/2014,35,2.9221
24/03/2014,36,3.49453
24/03/2014,37,3.87717
24/03/2014,38,4.11348
24/03/2014,39,3.94937
24/03/2014,40,3.71829
24/03/2014,41,3.68154
24/03/2014,42,3.5981
24/03/2014,43,3.38403
24/03/2014,44,3.49005
24/03/2014,45,4.1543
24/03/2014,46,4.53415
24/03/2014,47,4.60909
24/03/2014,48,4.75648
25/03/2014,1,5.17427
25/03/2014,2,5.50107
25/03/2014,3,5.29738
25/03/2014,4,5.03861
25/03/2014,5,4.50886
25/03/2014,6,4.78429
25/03/2014,7,3.53583
25/03/2014,8,2.96689
25/03/2014,9,2.45011
25/03/2014,10,2.22204
25/03/2014,11,1.90046
25/03/2014,12,1.92069
25/03/2014,13,2.97328
25/03/2014,14,3.44391
25/03/2014,15,3.38245
25/03/2014,16,3.05955
25/03/2014,17,2.56055
25/03/2014,18,2.23657
25/03/2014,19,2.53226
25/03/2014,20,2.47027
25/03/2014,21,2.63848
25/03/2014,22,2.49189
25/03/2014,23,2.56991
25/03/2014,24,2.28917
25/03/2014,25,2.34374
25/03/2014,26,2.2171
25/03/2014,27,2.07049
25/03/2014,28,1.72942
25/03/2014,29,1.60899
25/03/2014,30,1.43227
25/03/2014,31,1.51092
25/03/2014,32,1.70685
25/03/2014,33,1.78791
25/03/2014,34,2.06069
25/03/2014,35,2.33393
25/03/2014,36,1.93752
25/03/2014,37,1.93901
25/03/2014,38,2.07907
25/03/2014,39,1.82641
25/03/2014,40,1.53637
25/03/2014,41,1.23244
25/03/2014,42,1.31584
25/03/2014,43,1.18103
25/03/2014,44,1.11728
25/03/2014,45,0.82796
25/03/2014,46,0.91105
25/03/2014,47,1.18784
25/03/2014,48,1.1171
26/03/2014,1,1.296
26/03/2014,2,1.41641
26/03/2014,3,1.5043
26/03/2014,4,1.25855
26/03/2014,5,1.37625
26/03/2014,6,1.3798
26/03/2014,7,1.28936
26/03/2014,8,0.87452
26/03/2014,9,0.78148
26/03/2014,10,0.84564
26/03/2014,11,0.91937
26/03/2014,12,0.96798
26/03/2014,13,1.44578
26/03/2014,14,1.13801
26/03/2014,15,1.37154
26/03/2014,16,1.04611
26/03/2014,17,1.25415
26/03/2014,18,1.00126
26/03/2014,19,0.98161
26/03/2014,20,0.88614
26/03/2014,21,0.95495
26/03/2014,22,0.79665
26/03/2014,23,1.05478
26/03/2014,24,0.96552
26/03/2014,25,1.03182
26/03/2014,26,0.82723
26/03/2014,27,0.85525
26/03/2014,28,0.57836
26/03/2014,29,0.64485
26/03/2014,30,0.76946
26/03/2014,31,0.86751
26/03/2014,32,1.00823
26/03/2014,33,1.0099
26/03/2014,34,1.73703
26/03/2014,35,2.21809
26/03/2014,36,2.0413
26/03/2014,37,2.06181
26/03/2014,38,2.84885
26/03/2014,39,2.32381
26/03/2014,40,1.87763
26/03/2014,41,1.47005
26/03/2014,42,1.32047
26/03/2014,43,1.51303
26/03/2014,44,1.36531
26/03/2014,45,1.25399
26/03/2014,46,1.13347
26/03/2014,47,1.19176
26/03/2014,48,1.02758
27/03/2014,1,1.4006
27/03/2014,2,1.14237
27/03/2014,3,1.32845
27/03/2014,4,0.98695
27/03/2014,5,0.77389
27/03/2014,6,0.88414
27/03/2014,7,0.96107
27/03/2014,8,0.74563
27/03/2014,9,1.22563
27/03/2014,10,1.03942
27/03/2014,11,1.59642
27/03/2014,12,1.86128
27/03/2014,13,1.78017
27/03/2014,14,2.27958
27/03/2014,15,2.39117
27/03/2014,16,2.20153
27/03/2014,17,1.66063
27/03/2014,18,1.32937
27/03/2014,19,1.32294
27/03/2014,20,1.39391
27/03/2014,21,1.1038
27/03/2014,22,1.45724
27/03/2014,23,1.74251
27/03/2014,24,1.43676
27/03/2014,25,2.17466
27/03/2014,26,1.73088
27/03/2014,27,1.54478
27/03/2014,28,1.49268
27/03/2014,29,1.63402
27/03/2014,30,0.9949
27/03/2014,31,0.59862
27/03/2014,32,0.91036
27/03/2014,33,1.38475
27/03/2014,34,1.89069
27/03/2014,35,2.12737
27/03/2014,36,2.09725
27/03/2014,37,2.31504
27/03/2014,38,2.64459
27/03/2014,39,2.38814
27/03/2014,40,2.07367
27/03/2014,41,1.64412
27/03/2014,42,1.45186
27/03/2014,43,1.5719
27/03/2014,44,1.56481
27/03/2014,45,1.68615
27/03/2014,46,1.63704
27/03/2014,47,1.21186
27/03/2014,48,1.43742
28/03/2014,1,1.51864
28/03/2014,2,1.95733
28/03/2014,3,1.85257
28/03/2014,4,1.61308
28/03/2014,5,1.18151
28/03/2014,6,1.30724
28/03/2014,7,1.24774
28/03/2014,8,1.22038
28/03/2014,9,1.25484
28/03/2014,10,1.02984
28/03/2014,11,1.52157
28/03/2014,12,1.26472
28/03/2014,13,1.69933
28/03/2014,14,1.85836
28/03/2014,15,1.88502
28/03/2014,16,2.05115
28/03/2014,17,1.58133
28/03/2014,18,1.93116
28/03/2014,19,1.89611
28/03/2014,20,2.03521
28/03/2014,21,1.91468
28/03/2014,22,1.7919
28/03/2014,23,1.76086
28/03/2014,24,1.74881
28/03/2014,25,1.75363
28/03/2014,26,1.60458
28/03/2014,27,1.62467
28/03/2014,28,1.22017
28/03/2014,29,1.05841
28/03/2014,30,0.917
28/03/2014,31,0.89738
28/03/2014,32,1.10702
28/03/2014,33,1.19051
28/03/2014,34,1.86643
28/03/2014,35,1.86546
28/03/2014,36,1.94635
28/03/2014,37,2.24641
28/03/2014,38,2.3479
28/03/2014,39,2.03862
28/03/2014,40,2.34006
28/03/2014,41,2.09643
28/03/2014,42,1.81192
28/03/2014,43,2.18107
28/03/2014,44,2.26567
28/03/2014,45,1.78558
28/03/2014,46,2.25319
28/03/2014,47,2.69139
28/03/2014,48,2.41987
29/03/2014,1,2.89544
29/03/2014,2,2.66839
29/03/2014,3,3.08249
29/03/2014,4,3.05234
29/03/2014,5,2.3996
29/03/2014,6,2.50354
29/03/2014,7,2.69713
29/03/2014,8,2.256
29/03/2014,9,2.5032
29/03/2014,10,2.74067
29/03/2014,11,2.70428
29/03/2014,12,2.93653
29/03/2014,13,2.47205
29/03/2014,14,2.09979
29/03/2014,15,2.34457
29/03/2014,16,2.52662
29/03/2014,17,3.08702
29/03/2014,18,3.45398
29/03/2014,19,3.41054
29/03/2014,20,2.7024
29/03/2014,21,2.26195
29/03/2014,22,2.12858
29/03/2014,23,1.98206
29/03/2014,24,1.75753
29/03/2014,25,1.50884
29/03/2014,26,1.20312
29/03/2014,27,1.13052
29/03/2014,28,0.6335
29/03/2014,29,0.67508
29/03/2014,30,0.59966
29/03/2014,31,0.78918
29/03/2014,32,0.65231
29/03/2014,33,0.62748
29/03/2014,34,1.11051
29/03/2014,35,1.55654
29/03/2014,36,2.00014
29/03/2014,37,2.79023
29/03/2014,38,3.52893
29/03/2014,39,3.22489
29/03/2014,40,2.58496
29/03/2014,41,2.3726
29/03/2014,42,1.80179
29/03/2014,43,1.30548
29/03/2014,44,1.35475
29/03/2014,45,1.36821
29/03/2014,46,1.35669
29/03/2014,47,1.2632
29/03/2014,48,2.15551
30/03/2014,1,2.51019
30/03/2014,2,2.47702
30/03/2014,3,3.69926
30/03/2014,4,3.28223
30/03/2014,5,3.0642
30/03/2014,6,2.93228
30/03/2014,7,2.63319
30/03/2014,8,2.64562
30/03/2014,9,2.62334
30/03/2014,10,2.62473
30/03/2014,11,2.67704
30/03/2014,12,2.49798
30/03/2014,13,2.31054
30/03/2014,14,2.87943
30/03/2014,15,2.52817
30/03/2014,16,2.15076
30/03/2014,17,2.68333
30/03/2014,18,2.81615
30/03/2014,19,3.24431
30/03/2014,20,2.90104
30/03/2014,21,2.87746
30/03/2014,22,3.01165
30/03/2014,23,2.7514
30/03/2014,24,2.20632
30/03/2014,25,1.91783
30/03/2014,26,1.31316
30/03/2014,27,1.35474
30/03/2014,28,1.12751
30/03/2014,29,0.96792
30/03/2014,30,1.09784
30/03/2014,31,1.2093
30/03/2014,32,1.62348
30/03/2014,33,1.57376
30/03/2014,34,1.3784
30/03/2014,35,1.43
30/03/2014,36,1.53791
30/03/2014,37,2.76344
30/03/2014,38,3.01758
30/03/2014,39,3.53512
30/03/2014,40,2.9318
30/03/2014,41,2.61874
30/03/2014,42,2.45008
30/03/2014,43,1.77673
30/03/2014,44,1.83089
30/03/2014,45,2.1454
30/03/2014,46,1.86738
31/03/2014,1,1.60002
31/03/2014,2,1.36471
31/03/2014,3,2.11741
31/03/2014,4,2.96607
31/03/2014,5,2.94488
31/03/2014,6,2.78734
31/03/2014,7,2.81379
31/03/2014,8,2.54669
31/03/2014,9,2.38417
31/03/2014,10,2.34672
31/03/2014,11,2.36155
31/03/2014,12,2.3004
31/03/2014,13,2.55518
31/03/2014,14,2.8817
31/03/2014,15,2.93463
31/03/2014,16,2.84964
31/03/2014,17,2.35186
31/03/2014,18,2.16541
31/03/2014,19,2.09347
31/03/2014,20,1.82022
31/03/2014,21,1.63861
31/03/2014,22,1.60219
31/03/2014,23,1.81066
31/03/2014,24,1.79083
31/03/2014,25,2.37099
31/03/2014,26,2.0347
31/03/2014,27,2.30987
31/03/2014,28,1.97696
31/03/2014,29,1.97058
31/03/2014,30,2.15041
31/03/2014,31,2.15308
31/03/2014,32,2.30266
31/03/2014,33,3.51388
31/03/2014,34,4.37314
31/03/2014,35,3.79819
31/03/2014,36,3.85859
31/03/2014,37,3.53617
31/03/2014,38,2.73076
31/03/2014,39,3.56621
31/03/2014,40,4.57784
31/03/2014,41,4.5257
31/03/2014,42,3.49091
31/03/2014,43,2.25797
31/03/2014,44,1.83544
31/03/2014,45,1.80217
31/03/2014,46,1.63085
31/03/2014,47,1.50588
31/03/2014,48,1.59781
01/04/2014,1,1.36643
01/04/2014,2,1.51057
01/04/2014,3,1.90554
01/04/2014,4,2.40888
01/04/2014,5,2.24328
01/04/2014,6,1.98021
01/04/2014,7,2.42888
01/04/2014,8,1.82004
01/04/2014,9,1.76966
01/04/2014,10,1.66825
01/04/2014,11,1.92908
01/04/2014,12,2.02544
01/04/2014,13,2.29085
01/04/2014,14,1.47308
01/04/2014,15,3.01735
01/04/2014,16,3.357
01/04/2014,17,1.54296
01/04/2014,18,1.32965
01/04/2014,19,1.35945
01/04/2014,20,1.36613
01/04/2014,21,1.27864
01/04/2014,22,1.23606
01/04/2014,23,1.14841
01/04/2014,24,1.06033
01/04/2014,25,0.98347
01/04/2014,26,0.91134
01/04/2014,27,0.8257
01/04/2014,28,0.46903
01/04/2014,29,0.36459
01/04/2014,30,0.19339
01/04/2014,31,0.2382
01/04/2014,32,0.51743
01/04/2014,33,0.75852
01/04/2014,34,1.28188
01/04/2014,35,1.27535
01/04/2014,36,1.09232
01/04/2014,37,1.12185
01/04/2014,38,1.10981
01/04/2014,39,1.37521
01/04/2014,40,2.14341
01/04/2014,41,2.4491
01/04/2014,42,2.45722
01/04/2014,43,1.50364
01/04/2014,44,1.27163
01/04/2014,45,0.94468
01/04/2014,46,0.76729
01/04/2014,47,0.98032
01/04/2014,48,0.91177
02/04/2014,1,0.35557
02/04/2014,2,0.10805
02/04/2014,3,0.84518
02/04/2014,4,1.16649
02/04/2014,5,1.03639
02/04/2014,6,0.73688
02/04/2014,7,0.46577
02/04/2014,8,0.59169
02/04/2014,9,0.56464
02/04/2014,10,0.72673
02/04/2014,11,1.76695
02/04/2014,12,1.16287
02/04/2014,13,1.68365
02/04/2014,14,1.68548
02/04/2014,15,2.30179
02/04/2014,16,2.8952
02/04/2014,17,2.09538
02/04/2014,18,1.77038
02/04/2014,19,1.91397
02/04/2014,20,1.95208
02/04/2014,21,1.76833
02/04/2014,22,1.6619
02/04/2014,23,1.76621
02/04/2014,24,1.31662
02/04/2014,25,1.47745
02/04/2014,26,1.14288
02/04/2014,27,1.27766
02/04/2014,28,0.60684
02/04/2014,29,0.75431
02/04/2014,30,0.82362
02/04/2014,31,0.87586
02/04/2014,32,1.15524
02/04/2014,33,1.56206
02/04/2014,34,2.11956
02/04/2014,35,2.29442
02/04/2014,36,2.07241
02/04/2014,37,2.07203
02/04/2014,38,2.6817
02/04/2014,39,2.30046
02/04/2014,40,2.41243
02/04/2014,41,2.04338
02/04/2014,42,1.14522
02/04/2014,43,0.836
02/04/2014,44,0.86185
02/04/2014,45,0.8308
02/04/2014,46,0.83943
02/04/2014,47,0.75318
02/04/2014,48,0.60836
03/04/2014,1,0.63232
03/04/2014,2,0.76152
03/04/2014,3,1.01927
03/04/2014,4,1.4202
03/04/2014,5,1.38957
03/04/2014,6,1.21911
03/04/2014,7,1.02256
03/04/2014,8,0.98421
03/04/2014,9,1.10988
03/04/2014,10,1.09552
03/04/2014,11,1.04437
03/04/2014,12,0.77175
03/04/2014,13,1.23465
03/04/2014,14,1.35197
