Date,Settlement Period,BSUoS Price
05/01/2013,9,0.23154
05/01/2013,10,0.5156
05/01/2013,11,0.47113
05/01/2013,12,0.27671
05/01/2013,13,0.49355
05/01/2013,14,0.6995
05/01/2013,15,0.26473
05/01/2013,16,0.32888
05/01/2013,17,0.72445
05/01/2013,18,0.99806
05/01/2013,19,1.05058
05/01/2013,20,1.151
05/01/2013,21,0.76172
05/01/2013,22,0.77612
05/01/2013,23,1.16539
05/01/2013,24,1.63428
05/01/2013,25,1.05199
05/01/2013,26,0.89322
05/01/2013,27,0.43323
05/01/2013,28,0.04518
05/01/2013,29,0.00975
05/01/2013,30,-0.07221
05/01/2013,31,0.30583
05/01/2013,32,0.113
05/01/2013,33,0.21806
05/01/2013,34,0.84098
05/01/2013,35,0.77997
05/01/2013,36,1.30125
05/01/2013,37,1.45534
05/01/2013,38,0.44508
05/01/2013,39,0.38047
05/01/2013,40,0.46644
05/01/2013,41,1.25223
05/01/2013,42,0.87386
05/01/2013,43,0.92888
05/01/2013,44,1.03483
05/01/2013,45,1.02317
05/01/2013,46,1.66328
05/01/2013,47,1.41884
05/01/2013,48,1.0727
06/01/2013,1,1.25844
06/01/2013,2,1.78696
06/01/2013,3,1.50258
06/01/2013,4,1.32017
06/01/2013,5,1.11504
06/01/2013,6,1.2578
06/01/2013,7,1.29095
06/01/2013,8,0.97728
06/01/2013,9,0.87399
06/01/2013,10,0.93035
06/01/2013,11,0.82256
06/01/2013,12,1.25765
06/01/2013,13,1.79971
06/01/2013,14,1.33017
06/01/2013,15,0.42102
06/01/2013,16,0.58836
06/01/2013,17,0.90767
06/01/2013,18,0.89935
06/01/2013,19,0.41418
06/01/2013,20,0.35662
06/01/2013,21,0.67092
06/01/2013,22,0.90014
06/01/2013,23,1.24976
06/01/2013,24,0.84813
06/01/2013,25,1.05081
06/01/2013,26,1.15228
06/01/2013,27,1.27924
06/01/2013,28,0.75041
06/01/2013,29,0.64599
06/01/2013,30,0.98817
06/01/2013,31,1.15829
06/01/2013,32,1.6909
06/01/2013,33,2.16247
06/01/2013,34,2.47179
06/01/2013,35,2.38624
06/01/2013,36,2.52638
06/01/2013,37,1.50279
06/01/2013,38,1.61293
06/01/2013,39,1.36639
06/01/2013,40,0.98697
06/01/2013,41,1.0813
06/01/2013,42,0.67687
06/01/2013,43,1.3568
06/01/2013,44,0.82119
06/01/2013,45,0.93032
06/01/2013,46,0.5078
06/01/2013,47,0.59835
06/01/2013,48,0.20884
07/01/2013,1,0.05585
07/01/2013,2,0.0886
07/01/2013,3,0.42757
07/01/2013,4,0.24827
07/01/2013,5,0.23438
07/01/2013,6,0.69303
07/01/2013,7,0.50066
07/01/2013,8,0.40159
07/01/2013,9,0.52319
07/01/2013,10,0.66438
07/01/2013,11,0.59269
07/01/2013,12,0.80501
07/01/2013,13,1.68323
07/01/2013,14,1.62746
07/01/2013,15,0.87158
07/01/2013,16,0.68998
07/01/2013,17,0.38073
07/01/2013,18,-0.00892
07/01/2013,19,0.26901
07/01/2013,20,0.3751
07/01/2013,21,0.37569
07/01/2013,22,0.56456
07/01/2013,23,0.80353
07/01/2013,24,0.88823
07/01/2013,25,0.80583
07/01/2013,26,0.60887
07/01/2013,27,0.76238
07/01/2013,28,0.50538
07/01/2013,29,0.81221
07/01/2013,30,0.62213
07/01/2013,31,1.03005
07/01/2013,32,1.04501
07/01/2013,33,0.96141
07/01/2013,34,1.75584
07/01/2013,35,1.93649
07/01/2013,36,1.56187
07/01/2013,37,1.04038
07/01/2013,38,0.77159
07/01/2013,39,0.57662
07/01/2013,40,0.61084
07/01/2013,41,0.74048
07/01/2013,42,0.90567
07/01/2013,43,0.81053
07/01/2013,44,0.7301
07/01/2013,45,0.40949
07/01/2013,46,-0.15365
07/01/2013,47,0.08191
07/01/2013,48,0.00611
08/01/2013,1,0.43148
08/01/2013,2,0.67493
08/01/2013,3,0.52873
08/01/2013,4,0.62503
08/01/2013,5,0.55412
08/01/2013,6,0.43865
08/01/2013,7,0.56323
08/01/2013,8,0.2352
08/01/2013,9,0.26465
08/01/2013,10,0.2869
08/01/2013,11,0.53141
08/01/2013,12,0.39042
08/01/2013,13,1.34086
08/01/2013,14,1.64171
08/01/2013,15,1.29909
08/01/2013,16,1.78792
08/01/2013,17,0.76857
08/01/2013,18,0.41219
08/01/2013,19,0.82687
08/01/2013,20,0.77359
08/01/2013,21,0.78532
08/01/2013,22,0.792
08/01/2013,23,0.37335
08/01/2013,24,0.44336
08/01/2013,25,0.78239
08/01/2013,26,1.14675
08/01/2013,27,1.70761
08/01/2013,28,1.31924
08/01/2013,29,0.99457
08/01/2013,30,0.72703
08/01/2013,31,0.82325
08/01/2013,32,1.226
08/01/2013,33,1.33773
08/01/2013,34,1.69085
08/01/2013,35,1.94527
08/01/2013,36,1.44675
08/01/2013,37,1.19366
08/01/2013,38,0.9086
08/01/2013,39,0.85169
08/01/2013,40,0.58277
08/01/2013,41,0.71686
08/01/2013,42,0.65671
08/01/2013,43,1.11509
08/01/2013,44,1.12731
08/01/2013,45,1.37152
08/01/2013,46,0.81178
08/01/2013,47,0.4833
08/01/2013,48,0.32631
09/01/2013,1,0.6922
09/01/2013,2,1.11794
09/01/2013,3,1.25639
09/01/2013,4,0.79622
09/01/2013,5,0.7726
09/01/2013,6,1.05907
09/01/2013,7,1.12629
09/01/2013,8,0.99788
09/01/2013,9,1.11842
09/01/2013,10,0.96579
09/01/2013,11,0.99601
09/01/2013,12,1.47997
09/01/2013,13,1.87752
09/01/2013,14,1.4819
09/01/2013,15,1.37754
09/01/2013,16,1.58965
09/01/2013,17,1.19291
09/01/2013,18,0.80146
09/01/2013,19,0.77292
09/01/2013,20,0.91123
09/01/2013,21,0.95595
09/01/2013,22,0.85215
09/01/2013,23,0.81181
09/01/2013,24,0.79882
09/01/2013,25,0.81023
09/01/2013,26,0.73895
09/01/2013,27,0.70365
09/01/2013,28,0.50807
09/01/2013,29,0.44166
09/01/2013,30,0.51598
09/01/2013,31,0.60747
09/01/2013,32,0.65084
09/01/2013,33,0.67088
09/01/2013,34,1.81369
09/01/2013,35,1.90683
09/01/2013,36,1.7878
09/01/2013,37,2.38851
09/01/2013,38,1.41831
09/01/2013,39,1.32859
09/01/2013,40,0.66453
09/01/2013,41,1.05974
09/01/2013,42,0.96394
09/01/2013,43,0.86493
09/01/2013,44,1.23375
09/01/2013,45,1.09819
09/01/2013,46,0.95956
09/01/2013,47,0.62328
09/01/2013,48,0.86698
10/01/2013,1,1.22262
10/01/2013,2,1.5045
10/01/2013,3,1.42047
10/01/2013,4,1.04025
10/01/2013,5,1.02844
10/01/2013,6,1.11348
10/01/2013,7,1.06405
10/01/2013,8,0.63508
10/01/2013,9,1.02527
10/01/2013,10,0.83477
10/01/2013,11,1.15081
10/01/2013,12,1.15927
10/01/2013,13,0.94895
10/01/2013,14,0.90144
10/01/2013,15,0.59182
10/01/2013,16,0.96417
10/01/2013,17,0.85448
10/01/2013,18,0.522
10/01/2013,19,0.90137
10/01/2013,20,1.16315
10/01/2013,21,1.13843
10/01/2013,22,1.10346
10/01/2013,23,1.60587
10/01/2013,24,1.55697
10/01/2013,25,1.3386
10/01/2013,26,1.33266
10/01/2013,27,1.45938
10/01/2013,28,1.23577
10/01/2013,29,1.20948
10/01/2013,30,0.9694
10/01/2013,31,0.95008
10/01/2013,32,0.75095
10/01/2013,33,0.71585
10/01/2013,34,1.16701
10/01/2013,35,1.11144
10/01/2013,36,0.92919
10/01/2013,37,0.54998
10/01/2013,38,0.52039
10/01/2013,39,0.57073
10/01/2013,40,0.64433
10/01/2013,41,0.60887
10/01/2013,42,0.57032
10/01/2013,43,0.64879
10/01/2013,44,1.05794
10/01/2013,45,1.11409
10/01/2013,46,0.79924
10/01/2013,47,0.86851
10/01/2013,48,0.90104
11/01/2013,1,0.9609
11/01/2013,2,1.16894
11/01/2013,3,1.16255
11/01/2013,4,0.87489
11/01/2013,5,0.76547
11/01/2013,6,0.73951
11/01/2013,7,0.58288
11/01/2013,8,0.54371
11/01/2013,9,0.74544
11/01/2013,10,0.62849
11/01/2013,11,0.81397
11/01/2013,12,0.83274
11/01/2013,13,0.96171
11/01/2013,14,1.08392
11/01/2013,15,1.32195
11/01/2013,16,1.67708
11/01/2013,17,1.8074
11/01/2013,18,1.47944
11/01/2013,19,1.29793
11/01/2013,20,1.31543
11/01/2013,21,1.20233
11/01/2013,22,1.25665
11/01/2013,23,1.09078
11/01/2013,24,1.08063
11/01/2013,25,0.75878
11/01/2013,26,0.59651
11/01/2013,27,1.04879
11/01/2013,28,0.55119
11/01/2013,29,0.88981
11/01/2013,30,0.59586
11/01/2013,31,0.21729
11/01/2013,32,0.15113
11/01/2013,33,0.02373
11/01/2013,34,0.72881
11/01/2013,35,0.60162
11/01/2013,36,0.55941
11/01/2013,37,0.57389
11/01/2013,38,0.51751
11/01/2013,39,0.78227
11/01/2013,40,0.88982
11/01/2013,41,1.0224
11/01/2013,42,0.94507
11/01/2013,43,0.99039
11/01/2013,44,0.99968
11/01/2013,45,1.06948
11/01/2013,46,0.53263
11/01/2013,47,0.73076
11/01/2013,48,0.62167
12/01/2013,1,0.86041
12/01/2013,2,0.89694
12/01/2013,3,0.95456
12/01/2013,4,1.05243
12/01/2013,5,1.10241
12/01/2013,6,1.08089
12/01/2013,7,1.08256
12/01/2013,8,0.95073
12/01/2013,9,0.94668
12/01/2013,10,0.8393
12/01/2013,11,0.76714
12/01/2013,12,0.76821
12/01/2013,13,0.54541
12/01/2013,14,0.42045
12/01/2013,15,0.57397
12/01/2013,16,0.65461
12/01/2013,17,0.68934
12/01/2013,18,0.95843
12/01/2013,19,0.85948
12/01/2013,20,0.87253
12/01/2013,21,0.83129
12/01/2013,22,0.83976
12/01/2013,23,0.8525
12/01/2013,24,0.99381
12/01/2013,25,1.19482
12/01/2013,26,0.94328
12/01/2013,27,0.99333
12/01/2013,28,0.74837
12/01/2013,29,0.79856
12/01/2013,30,0.64195
12/01/2013,31,0.89434
12/01/2013,32,0.482
12/01/2013,33,0.65454
12/01/2013,34,1.62073
12/01/2013,35,2.47635
12/01/2013,36,2.78474
12/01/2013,37,2.51935
12/01/2013,38,1.57031
12/01/2013,39,1.15843
12/01/2013,40,0.87132
12/01/2013,41,1.37663
12/01/2013,42,0.98715
12/01/2013,43,0.59144
12/01/2013,44,0.69941
12/01/2013,45,0.82261
12/01/2013,46,1.34015
12/01/2013,47,1.28438
12/01/2013,48,0.9225
13/01/2013,1,0.81471
13/01/2013,2,0.89144
13/01/2013,3,1.10139
13/01/2013,4,1.06217
13/01/2013,5,0.98042
13/01/2013,6,1.45059
13/01/2013,7,1.25091
13/01/2013,8,1.20134
13/01/2013,9,1.24694
13/01/2013,10,1.10641
13/01/2013,11,0.91891
13/01/2013,12,0.95907
13/01/2013,13,1.21337
13/01/2013,14,1.18018
13/01/2013,15,0.19869
13/01/2013,16,0.22516
13/01/2013,17,0.78898
13/01/2013,18,1.37798
13/01/2013,19,2.01013
13/01/2013,20,3.03736
13/01/2013,21,3.20004
13/01/2013,22,2.87181
13/01/2013,23,2.50907
13/01/2013,24,1.73169
13/01/2013,25,1.54443
13/01/2013,26,1.78599
13/01/2013,27,1.70367
13/01/2013,28,1.36285
13/01/2013,29,1.35334
13/01/2013,30,1.09874
13/01/2013,31,0.97396
13/01/2013,32,1.02617
13/01/2013,33,1.22407
13/01/2013,34,2.25561
13/01/2013,35,2.59036
13/01/2013,36,2.16497
13/01/2013,37,1.87785
13/01/2013,38,1.13577
13/01/2013,39,1.48556
13/01/2013,40,1.63259
13/01/2013,41,1.22934
13/01/2013,42,0.74786
13/01/2013,43,1.13744
13/01/2013,44,1.19308
13/01/2013,45,1.11153
13/01/2013,46,0.8193
13/01/2013,47,0.92456
13/01/2013,48,0.79749
14/01/2013,1,0.90125
14/01/2013,2,1.80951
14/01/2013,3,2.16904
14/01/2013,4,1.85807
14/01/2013,5,1.39365
14/01/2013,6,1.1541
14/01/2013,7,0.82477
14/01/2013,8,0.46036
14/01/2013,9,0.6226
14/01/2013,10,0.35339
14/01/2013,11,0.45696
14/01/2013,12,0.58128
14/01/2013,13,0.83187
14/01/2013,14,1.26024
14/01/2013,15,1.74671
14/01/2013,16,1.47407
14/01/2013,17,1.2256
14/01/2013,18,1.65667
14/01/2013,19,2.53698
14/01/2013,20,2.76244
14/01/2013,21,2.24341
14/01/2013,22,2.21155
14/01/2013,23,2.11282
14/01/2013,24,1.72344
14/01/2013,25,1.81786
14/01/2013,26,1.71654
14/01/2013,27,1.83061
14/01/2013,28,1.49924
14/01/2013,29,1.55265
14/01/2013,30,1.33236
14/01/2013,31,1.32822
14/01/2013,32,1.21978
14/01/2013,33,0.97035
14/01/2013,34,1.22002
14/01/2013,35,1.17034
14/01/2013,36,0.80196
14/01/2013,37,1.13754
14/01/2013,38,0.99233
14/01/2013,39,1.16896
14/01/2013,40,1.37042
14/01/2013,41,1.76002
14/01/2013,42,1.39292
14/01/2013,43,1.45487
14/01/2013,44,1.22245
14/01/2013,45,1.24392
14/01/2013,46,0.98471
14/01/2013,47,1.20102
14/01/2013,48,0.84904
15/01/2013,1,0.82945
15/01/2013,2,1.10856
15/01/2013,3,0.99392
15/01/2013,4,1.14391
15/01/2013,5,1.33154
15/01/2013,6,1.26565
15/01/2013,7,1.19851
15/01/2013,8,1.2702
15/01/2013,9,1.2156
15/01/2013,10,1.17789
15/01/2013,11,1.42613
15/01/2013,12,1.88615
15/01/2013,13,2.04482
15/01/2013,14,1.93464
15/01/2013,15,2.06926
15/01/2013,16,2.24249
15/01/2013,17,2.18943
15/01/2013,18,1.64828
15/01/2013,19,1.30339
15/01/2013,20,1.4287
15/01/2013,21,1.51501
15/01/2013,22,1.67881
15/01/2013,23,1.41236
15/01/2013,24,1.36913
15/01/2013,25,1.33997
15/01/2013,26,1.18631
15/01/2013,27,1.08743
15/01/2013,28,0.86168
15/01/2013,29,0.99496
15/01/2013,30,0.82957
15/01/2013,31,0.4985
15/01/2013,32,0.81249
15/01/2013,33,0.65364
15/01/2013,34,1.13902
15/01/2013,35,0.74556
15/01/2013,36,0.57094
15/01/2013,37,0.7474
15/01/2013,38,0.83185
15/01/2013,39,1.56141
15/01/2013,40,1.00263
15/01/2013,41,1.13547
15/01/2013,42,0.94403
15/01/2013,43,0.97259
15/01/2013,44,1.12065
15/01/2013,45,1.55661
15/01/2013,46,1.15579
15/01/2013,47,0.85262
15/01/2013,48,0.78185
16/01/2013,1,0.99785
16/01/2013,2,1.17268
16/01/2013,3,1.18303
16/01/2013,4,1.20951
16/01/2013,5,1.17731
16/01/2013,6,1.50464
16/01/2013,7,1.2796
16/01/2013,8,1.14386
16/01/2013,9,1.14843
16/01/2013,10,1.1046
16/01/2013,11,1.42737
16/01/2013,12,1.46442
16/01/2013,13,1.56566
16/01/2013,14,1.76626
16/01/2013,15,1.44347
16/01/2013,16,1.70603
16/01/2013,17,1.34478
16/01/2013,18,1.25529
16/01/2013,19,2.51132
16/01/2013,20,2.95055
16/01/2013,21,2.46246
16/01/2013,22,2.20684
16/01/2013,23,1.60477
16/01/2013,24,1.81384
16/01/2013,25,1.85524
16/01/2013,26,1.53368
16/01/2013,27,1.20808
16/01/2013,28,1.13962
16/01/2013,29,1.39007
16/01/2013,30,1.12741
16/01/2013,31,1.14116
16/01/2013,32,1.35212
16/01/2013,33,1.47688
16/01/2013,34,2.56495
16/01/2013,35,2.02392
16/01/2013,36,1.46507
16/01/2013,37,1.47009
16/01/2013,38,1.41355
16/01/2013,39,1.09718
16/01/2013,40,0.72737
16/01/2013,41,0.98551
16/01/2013,42,1.39993
16/01/2013,43,1.07715
16/01/2013,44,1.00388
16/01/2013,45,1.4055
16/01/2013,46,1.2699
16/01/2013,47,1.34076
16/01/2013,48,1.33788
17/01/2013,1,1.92433
17/01/2013,2,2.39709
17/01/2013,3,2.61637
17/01/2013,4,2.23311
17/01/2013,5,2.00277
17/01/2013,6,1.90141
17/01/2013,7,1.58609
17/01/2013,8,1.31398
17/01/2013,9,1.79872
17/01/2013,10,1.51013
17/01/2013,11,1.62152
17/01/2013,12,2.28149
17/01/2013,13,2.23006
17/01/2013,14,2.33288
17/01/2013,15,2.56306
17/01/2013,16,2.51541
17/01/2013,17,1.91782
17/01/2013,18,1.46462
17/01/2013,19,1.36169
17/01/2013,20,1.31529
17/01/2013,21,1.19766
17/01/2013,22,1.1927
17/01/2013,23,1.34913
17/01/2013,24,1.26428
17/01/2013,25,1.31659
17/01/2013,26,1.07717
17/01/2013,27,1.09471
17/01/2013,28,1.00327
17/01/2013,29,1.18162
17/01/2013,30,0.9597
17/01/2013,31,1.10866
17/01/2013,32,0.96207
17/01/2013,33,0.94098
17/01/2013,34,0.98439
17/01/2013,35,0.42809
17/01/2013,36,0.29726
17/01/2013,37,0.35316
17/01/2013,38,0.50262
17/01/2013,39,0.98861
17/01/2013,40,0.82363
17/01/2013,41,0.99761
17/01/2013,42,0.95704
17/01/2013,43,1.03605
17/01/2013,44,1.16714
17/01/2013,45,1.21352
17/01/2013,46,0.84721
17/01/2013,47,0.82338
17/01/2013,48,0.80457
18/01/2013,1,0.83257
18/01/2013,2,1.16963
18/01/2013,3,0.93341
18/01/2013,4,0.77494
18/01/2013,5,0.92733
18/01/2013,6,1.1964
18/01/2013,7,0.90697
18/01/2013,8,0.69604
18/01/2013,9,0.66354
18/01/2013,10,0.79812
18/01/2013,11,0.98089
18/01/2013,12,1.28013
18/01/2013,13,2.09307
18/01/2013,14,1.7336
18/01/2013,15,1.6009
18/01/2013,16,1.50803
18/01/2013,17,1.513
18/01/2013,18,1.3422
18/01/2013,19,1.68755
18/01/2013,20,1.71281
18/01/2013,21,1.49577
18/01/2013,22,1.64421
18/01/2013,23,1.61455
18/01/2013,24,1.45299
18/01/2013,25,1.56194
18/01/2013,26,1.34896
18/01/2013,27,1.73342
18/01/2013,28,1.12182
18/01/2013,29,0.71402
18/01/2013,30,0.57543
18/01/2013,31,0.39694
18/01/2013,32,0.83514
18/01/2013,33,0.39389
18/01/2013,34,0.47357
18/01/2013,35,0.66882
18/01/2013,36,0.93565
18/01/2013,37,0.2589
18/01/2013,38,0.2712
18/01/2013,39,0.99166
18/01/2013,40,0.88193
18/01/2013,41,0.75699
18/01/2013,42,1.11521
18/01/2013,43,1.35765
18/01/2013,44,1.05666
18/01/2013,45,1.27636
18/01/2013,46,0.73756
18/01/2013,47,0.694
18/01/2013,48,1.00215
19/01/2013,1,1.15318
19/01/2013,2,1.53859
19/01/2013,3,1.69202
19/01/2013,4,1.3826
19/01/2013,5,1.32766
19/01/2013,6,1.28534
19/01/2013,7,1.19781
19/01/2013,8,0.94493
19/01/2013,9,1.3885
19/01/2013,10,1.1093
19/01/2013,11,1.24137
19/01/2013,12,1.19721
19/01/2013,13,0.98185
19/01/2013,14,1.01441
19/01/2013,15,0.85612
19/01/2013,16,0.85348
19/01/2013,17,0.98755
19/01/2013,18,1.36069
19/01/2013,19,1.67733
19/01/2013,20,2.14224
19/01/2013,21,2.07198
19/01/2013,22,2.63274
19/01/2013,23,2.6094
19/01/2013,24,3.02663
19/01/2013,25,2.95211
19/01/2013,26,2.51229
19/01/2013,27,2.23909
19/01/2013,28,1.7691
19/01/2013,29,1.62008
19/01/2013,30,1.25303
19/01/2013,31,1.42153
19/01/2013,32,1.17103
19/01/2013,33,1.38465
19/01/2013,34,2.29405
19/01/2013,35,2.391
19/01/2013,36,2.37549
19/01/2013,37,1.34906
19/01/2013,38,0.47094
19/01/2013,39,0.66132
19/01/2013,40,0.06917
19/01/2013,41,0.71558
19/01/2013,42,1.0386
19/01/2013,43,0.69617
19/01/2013,44,1.05328
19/01/2013,45,1.16657
19/01/2013,46,0.85925
19/01/2013,47,1.18675
19/01/2013,48,0.97354
20/01/2013,1,1.05817
20/01/2013,2,1.33763
20/01/2013,3,1.73384
20/01/2013,4,1.50957
20/01/2013,5,1.33854
20/01/2013,6,1.49902
20/01/2013,7,1.27429
20/01/2013,8,1.16252
20/01/2013,9,1.07341
20/01/2013,10,0.96882
20/01/2013,11,0.92291
20/01/2013,12,0.92049
20/01/2013,13,0.98266
20/01/2013,14,0.83075
20/01/2013,15,0.7804
20/01/2013,16,0.76026
20/01/2013,17,1.57551
20/01/2013,18,1.61536
20/01/2013,19,1.09825
20/01/2013,20,1.38712
20/01/2013,21,1.7521
20/01/2013,22,1.63
20/01/2013,23,1.77646
20/01/2013,24,1.88099
20/01/2013,25,1.9811
20/01/2013,26,1.95782
20/01/2013,27,1.72119
20/01/2013,28,1.10951
20/01/2013,29,1.19486
20/01/2013,30,0.96054
20/01/2013,31,1.06413
20/01/2013,32,1.28607
20/01/2013,33,0.94689
20/01/2013,34,1.04863
20/01/2013,35,1.41028
20/01/2013,36,1.39944
20/01/2013,37,1.46518
20/01/2013,38,1.11534
20/01/2013,39,1.1046
20/01/2013,40,1.43494
20/01/2013,41,1.10127
20/01/2013,42,0.85325
20/01/2013,43,1.79154
20/01/2013,44,1.07495
20/01/2013,45,1.68331
20/01/2013,46,1.76455
20/01/2013,47,1.35715
20/01/2013,48,1.21972
21/01/2013,1,1.0513
21/01/2013,2,1.37182
21/01/2013,3,1.93563
21/01/2013,4,1.56362
21/01/2013,5,1.36098
21/01/2013,6,1.37806
21/01/2013,7,1.20502
21/01/2013,8,1.07268
21/01/2013,9,1.3523
21/01/2013,10,1.04089
21/01/2013,11,1.07371
21/01/2013,12,0.91413
21/01/2013,13,0.64983
21/01/2013,14,0.19212
21/01/2013,15,0.19117
21/01/2013,16,0.27223
21/01/2013,17,0.17445
21/01/2013,18,0.54065
21/01/2013,19,0.75529
21/01/2013,20,1.32225
21/01/2013,21,2.03061
21/01/2013,22,2.19337
21/01/2013,23,2.02161
21/01/2013,24,1.72953
21/01/2013,25,1.7139
21/01/2013,26,1.53982
21/01/2013,27,1.20078
21/01/2013,28,0.76476
21/01/2013,29,0.83961
21/01/2013,30,0.70002
21/01/2013,31,1.03872
21/01/2013,32,0.95005
21/01/2013,33,0.51684
21/01/2013,34,1.11484
21/01/2013,35,1.33289
21/01/2013,36,1.26673
21/01/2013,37,1.36406
