Settlement Day,Settlement Period,BSUoS Price
02/04/2015,22,0.9602
02/04/2015,23,0.79218
02/04/2015,24,0.64441
02/04/2015,25,0.47125
02/04/2015,26,0.57676
02/04/2015,27,0.23159
02/04/2015,28,-0.03977
02/04/2015,29,-0.05906
02/04/2015,30,-0.26281
02/04/2015,31,0.06499
02/04/2015,32,0.0927
02/04/2015,33,0.12442
02/04/2015,34,0.3837
02/04/2015,35,0.40882
02/04/2015,36,0.50405
02/04/2015,37,0.95452
02/04/2015,38,0.95524
02/04/2015,39,1.07734
02/04/2015,40,1.06184
02/04/2015,41,1.46428
02/04/2015,42,1.07351
02/04/2015,43,1.04623
02/04/2015,44,1.17617
02/04/2015,45,1.38409
02/04/2015,46,1.93257
02/04/2015,47,2.02585
02/04/2015,48,1.94536
03/04/2015,1,2.0835
03/04/2015,2,1.6439
03/04/2015,3,1.63033
03/04/2015,4,1.76519
03/04/2015,5,1.96479
03/04/2015,6,2.05797
03/04/2015,7,2.17678
03/04/2015,8,2.24695
03/04/2015,9,2.09546
03/04/2015,10,1.86056
03/04/2015,11,2.16058
03/04/2015,12,2.26542
03/04/2015,13,2.06422
03/04/2015,14,2.50149
03/04/2015,15,3.30286
03/04/2015,16,3.4434
03/04/2015,17,3.27214
03/04/2015,18,2.95683
03/04/2015,19,2.98441
03/04/2015,20,3.14977
03/04/2015,21,3.80146
03/04/2015,22,3.61312
03/04/2015,23,3.3158
03/04/2015,24,3.11904
03/04/2015,25,3.00505
03/04/2015,26,2.72234
03/04/2015,27,2.63805
03/04/2015,28,2.25067
03/04/2015,29,2.13234
03/04/2015,30,1.99227
03/04/2015,31,2.11893
03/04/2015,32,2.30999
03/04/2015,33,2.36401
03/04/2015,34,2.8943
03/04/2015,35,2.82053
03/04/2015,36,3.28004
03/04/2015,37,3.11452
03/04/2015,38,3.08312
03/04/2015,39,2.86529
03/04/2015,40,2.80717
03/04/2015,41,2.97781
03/04/2015,42,2.49635
03/04/2015,43,2.13207
03/04/2015,44,1.78185
03/04/2015,45,2.19481
03/04/2015,46,2.23842
03/04/2015,47,2.3619
03/04/2015,48,2.22071
04/04/2015,1,2.14919
04/04/2015,2,1.83565
04/04/2015,3,2.0145
04/04/2015,4,2.03893
04/04/2015,5,2.00522
04/04/2015,6,1.79499
04/04/2015,7,1.99336
04/04/2015,8,2.10825
04/04/2015,9,1.96841
04/04/2015,10,1.83556
04/04/2015,11,1.46503
04/04/2015,12,1.68683
04/04/2015,13,1.28274
04/04/2015,14,1.42341
04/04/2015,15,1.65694
04/04/2015,16,1.78887
04/04/2015,17,2.24917
04/04/2015,18,1.94097
04/04/2015,19,2.31661
04/04/2015,20,2.18254
04/04/2015,21,2.05203
04/04/2015,22,2.06456
04/04/2015,23,2.19684
04/04/2015,24,2.2405
04/04/2015,25,2.59014
04/04/2015,26,2.46558
04/04/2015,27,2.28913
04/04/2015,28,1.53551
04/04/2015,29,1.42473
04/04/2015,30,1.56725
04/04/2015,31,1.64895
04/04/2015,32,1.58361
04/04/2015,33,1.50311
04/04/2015,34,1.4805
04/04/2015,35,1.89661
04/04/2015,36,2.14718
04/04/2015,37,2.20522
04/04/2015,38,2.3563
04/04/2015,39,2.44722
04/04/2015,40,2.48972
04/04/2015,41,2.7356
04/04/2015,42,2.36888
04/04/2015,43,2.75878
04/04/2015,44,2.26108
04/04/2015,45,1.76993
04/04/2015,46,2.12752
04/04/2015,47,2.97905
04/04/2015,48,2.75724
05/04/2015,1,2.70454
05/04/2015,2,2.3745
05/04/2015,3,2.45162
05/04/2015,4,2.88388
05/04/2015,5,2.5763
05/04/2015,6,2.60307
05/04/2015,7,2.95082
05/04/2015,8,2.56333
05/04/2015,9,2.50654
05/04/2015,10,2.92436
05/04/2015,11,2.92854
05/04/2015,12,2.93165
05/04/2015,13,2.75907
05/04/2015,14,2.57384
05/04/2015,15,2.66438
05/04/2015,16,2.47614
05/04/2015,17,2.53939
05/04/2015,18,2.40898
05/04/2015,19,2.52233
05/04/2015,20,2.40001
05/04/2015,21,1.97685
05/04/2015,22,1.7625
05/04/2015,23,1.52631
05/04/2015,24,1.48148
05/04/2015,25,1.75698
05/04/2015,26,1.78087
05/04/2015,27,1.80455
05/04/2015,28,1.4599
05/04/2015,29,1.25689
05/04/2015,30,0.88816
05/04/2015,31,0.83657
05/04/2015,32,0.73495
05/04/2015,33,0.7376
05/04/2015,34,0.83484
05/04/2015,35,0.72687
05/04/2015,36,0.62207
05/04/2015,37,0.74328
05/04/2015,38,0.83397
05/04/2015,39,1.0645
05/04/2015,40,1.64207
05/04/2015,41,2.33082
05/04/2015,42,2.07064
05/04/2015,43,2.0879
05/04/2015,44,1.58316
05/04/2015,45,2.07243
05/04/2015,46,2.06233
05/04/2015,47,3.13863
05/04/2015,48,3.28342
06/04/2015,1,2.75409
06/04/2015,2,2.52552
06/04/2015,3,2.66275
06/04/2015,4,2.9037
06/04/2015,5,3.08227
06/04/2015,6,2.83258
06/04/2015,7,2.92663
06/04/2015,8,2.65803
06/04/2015,9,2.87579
06/04/2015,10,2.9554
06/04/2015,11,2.90145
06/04/2015,12,3.05371
06/04/2015,13,2.70728
06/04/2015,14,2.51629
06/04/2015,15,2.07894
06/04/2015,16,2.10749
06/04/2015,17,2.069
06/04/2015,18,1.97599
06/04/2015,19,1.48318
06/04/2015,20,1.24992
06/04/2015,21,1.0808
06/04/2015,22,0.68922
06/04/2015,23,0.49654
06/04/2015,24,0.31619
06/04/2015,25,0.3668
06/04/2015,26,0.24952
06/04/2015,27,-0.03936
06/04/2015,28,-0.12567
06/04/2015,29,-0.29101
06/04/2015,30,-0.19628
06/04/2015,31,-0.25764
06/04/2015,32,-0.17256
06/04/2015,33,-0.05959
06/04/2015,34,0.53986
06/04/2015,35,1.11498
06/04/2015,36,1.12813
06/04/2015,37,1.1356
06/04/2015,38,1.1371
06/04/2015,39,1.27022
06/04/2015,40,1.8416
06/04/2015,41,2.73282
06/04/2015,42,2.26761
06/04/2015,43,2.33856
06/04/2015,44,2.09588
06/04/2015,45,2.19155
06/04/2015,46,1.93125
06/04/2015,47,2.13764
06/04/2015,48,2.05989
07/04/2015,1,1.68737
07/04/2015,2,1.37981
07/04/2015,3,1.67189
07/04/2015,4,1.88055
07/04/2015,5,1.87254
07/04/2015,6,1.74147
07/04/2015,7,1.76401
07/04/2015,8,1.7879
07/04/2015,9,1.62494
07/04/2015,10,1.82815
07/04/2015,11,2.77819
07/04/2015,12,2.38939
07/04/2015,13,3.00835
07/04/2015,14,2.30029
07/04/2015,15,2.34326
07/04/2015,16,2.13228
07/04/2015,17,2.06589
07/04/2015,18,1.77239
07/04/2015,19,1.59407
07/04/2015,20,1.41803
07/04/2015,21,1.1431
07/04/2015,22,0.68383
07/04/2015,23,0.7659
07/04/2015,24,0.33307
07/04/2015,25,0.15817
07/04/2015,26,-0.02762
07/04/2015,27,-0.35487
07/04/2015,28,-0.445
07/04/2015,29,-0.5754
07/04/2015,30,-0.45312
07/04/2015,31,-0.51378
07/04/2015,32,-0.32759
07/04/2015,33,-0.16204
07/04/2015,34,0.13256
07/04/2015,35,0.31274
07/04/2015,36,0.58518
07/04/2015,37,0.89021
07/04/2015,38,1.09052
07/04/2015,39,1.26825
07/04/2015,40,1.39558
07/04/2015,41,1.84174
07/04/2015,42,1.7639
07/04/2015,43,1.60363
07/04/2015,44,1.30319
07/04/2015,45,1.61791
07/04/2015,46,1.5926
07/04/2015,47,1.53281
07/04/2015,48,1.22722
08/04/2015,1,0.849
08/04/2015,2,0.39664
08/04/2015,3,0.86964
08/04/2015,4,1.0309
08/04/2015,5,0.95194
08/04/2015,6,0.88784
08/04/2015,7,0.98574
08/04/2015,8,0.87338
08/04/2015,9,1.10402
08/04/2015,10,1.3069
08/04/2015,11,1.85498
08/04/2015,12,1.61554
08/04/2015,13,1.88723
08/04/2015,14,1.49117
08/04/2015,15,1.96526
08/04/2015,16,1.8082
08/04/2015,17,1.07344
08/04/2015,18,1.32219
08/04/2015,19,0.88743
08/04/2015,20,0.77112
08/04/2015,21,0.5215
08/04/2015,22,0.3079
08/04/2015,23,0.01094
08/04/2015,24,-0.13581
08/04/2015,25,0.04545
08/04/2015,26,0.14424
08/04/2015,27,0.52709
08/04/2015,28,0.17017
08/04/2015,29,0.08528
08/04/2015,30,0.09496
08/04/2015,31,0.13158
08/04/2015,32,0.22435
08/04/2015,33,0.32706
08/04/2015,34,0.51116
08/04/2015,35,0.76059
08/04/2015,36,0.86103
08/04/2015,37,0.87389
08/04/2015,38,1.00934
08/04/2015,39,1.09458
08/04/2015,40,1.14771
08/04/2015,41,1.4455
08/04/2015,42,1.88392
08/04/2015,43,2.01808
08/04/2015,44,1.60889
08/04/2015,45,1.46713
08/04/2015,46,1.52252
08/04/2015,47,1.44606
08/04/2015,48,1.45152
09/04/2015,1,0.85475
09/04/2015,2,0.82739
09/04/2015,3,0.70711
09/04/2015,4,0.9452
09/04/2015,5,0.95217
09/04/2015,6,0.67885
09/04/2015,7,0.45565
09/04/2015,8,0.50419
09/04/2015,9,0.49461
09/04/2015,10,0.73089
09/04/2015,11,1.21587
09/04/2015,12,1.21062
09/04/2015,13,1.25906
09/04/2015,14,1.03558
09/04/2015,15,1.00085
09/04/2015,16,1.15696
09/04/2015,17,1.26601
09/04/2015,18,1.21702
09/04/2015,19,1.09939
09/04/2015,20,0.77978
09/04/2015,21,0.51682
09/04/2015,22,0.28152
09/04/2015,23,0.02322
09/04/2015,24,-0.18097
09/04/2015,25,-0.47442
09/04/2015,26,-0.56754
09/04/2015,27,-0.76385
09/04/2015,28,-0.90846
09/04/2015,29,-0.60999
09/04/2015,30,-0.60263
09/04/2015,31,-0.56126
09/04/2015,32,-0.63715
09/04/2015,33,-0.78757
09/04/2015,34,-0.43132
09/04/2015,35,-0.19869
09/04/2015,36,0.26244
09/04/2015,37,0.75261
09/04/2015,38,1.00513
09/04/2015,39,1.30905
09/04/2015,40,1.61828
09/04/2015,41,1.76109
09/04/2015,42,2.00563
09/04/2015,43,1.9118
09/04/2015,44,1.09147
09/04/2015,45,1.0977
09/04/2015,46,0.76572
09/04/2015,47,0.87129
09/04/2015,48,1.4306
10/04/2015,1,1.17967
10/04/2015,2,1.10593
10/04/2015,3,1.32913
10/04/2015,4,1.56893
10/04/2015,5,1.51216
10/04/2015,6,1.44558
10/04/2015,7,1.18404
10/04/2015,8,0.90855
10/04/2015,9,1.20271
10/04/2015,10,1.32744
10/04/2015,11,1.61207
10/04/2015,12,1.62182
10/04/2015,13,1.5555
10/04/2015,14,1.44557
10/04/2015,15,1.12629
10/04/2015,16,0.67169
10/04/2015,17,0.9946
10/04/2015,18,1.42136
10/04/2015,19,1.3361
10/04/2015,20,1.40976
10/04/2015,21,1.07407
10/04/2015,22,0.62377
10/04/2015,23,0.63405
10/04/2015,24,0.73768
10/04/2015,25,0.27953
10/04/2015,26,-0.02483
10/04/2015,27,0.00096
10/04/2015,28,-0.43928
10/04/2015,29,-0.20367
10/04/2015,30,0.14716
10/04/2015,31,0.63492
10/04/2015,32,0.5827
10/04/2015,33,0.57206
10/04/2015,34,0.97114
10/04/2015,35,1.15427
10/04/2015,36,1.3267
10/04/2015,37,1.67653
10/04/2015,38,1.35823
10/04/2015,39,1.0099
10/04/2015,40,1.26079
10/04/2015,41,1.53072
10/04/2015,42,1.30329
10/04/2015,43,1.19968
10/04/2015,44,1.07916
10/04/2015,45,1.23619
10/04/2015,46,1.73486
10/04/2015,47,3.41772
10/04/2015,48,3.39692
11/04/2015,1,3.77567
11/04/2015,2,3.80629
11/04/2015,3,3.54989
11/04/2015,4,3.24625
11/04/2015,5,3.10102
11/04/2015,6,3.15226
11/04/2015,7,4.74838
11/04/2015,8,4.32273
11/04/2015,9,4.06547
11/04/2015,10,4.0814
11/04/2015,11,3.88213
11/04/2015,12,3.98271
11/04/2015,13,2.73505
11/04/2015,14,3.04354
11/04/2015,15,3.46373
11/04/2015,16,2.50471
11/04/2015,17,2.40813
11/04/2015,18,2.46157
11/04/2015,19,2.77701
11/04/2015,20,2.61825
11/04/2015,21,2.37376
11/04/2015,22,2.15193
11/04/2015,23,1.62773
11/04/2015,24,1.40727
11/04/2015,25,1.40704
11/04/2015,26,1.33963
11/04/2015,27,1.93103
11/04/2015,28,2.29359
11/04/2015,29,3.79009
11/04/2015,30,4.80918
11/04/2015,31,5.47424
11/04/2015,32,5.50246
11/04/2015,33,5.53586
11/04/2015,34,5.21962
11/04/2015,35,4.00378
11/04/2015,36,2.93206
11/04/2015,37,2.97017
11/04/2015,38,3.40087
11/04/2015,39,3.67314
11/04/2015,40,3.89925
11/04/2015,41,4.29535
11/04/2015,42,4.74918
11/04/2015,43,4.44446
11/04/2015,44,3.72162
11/04/2015,45,3.39336
11/04/2015,46,3.56117
11/04/2015,47,4.35862
11/04/2015,48,4.81474
12/04/2015,1,6.23322
12/04/2015,2,6.30933
12/04/2015,3,7.03369
12/04/2015,4,7.71333
12/04/2015,5,7.50502
12/04/2015,6,7.11181
12/04/2015,7,7.27284
12/04/2015,8,7.35388
12/04/2015,9,7.35708
12/04/2015,10,7.37521
12/04/2015,11,7.17381
12/04/2015,12,6.41471
12/04/2015,13,4.63046
12/04/2015,14,4.86206
12/04/2015,15,4.97628
12/04/2015,16,3.96734
12/04/2015,17,3.10417
12/04/2015,18,2.09322
12/04/2015,19,1.1472
12/04/2015,20,0.95466
12/04/2015,21,1.12228
12/04/2015,22,1.42092
12/04/2015,23,2.07444
12/04/2015,24,2.29054
12/04/2015,25,1.94823
12/04/2015,26,1.37495
12/04/2015,27,1.96077
12/04/2015,28,1.48938
12/04/2015,29,1.81289
12/04/2015,30,2.44798
12/04/2015,31,2.85118
12/04/2015,32,3.15226
12/04/2015,33,3.2029
12/04/2015,34,3.48191
12/04/2015,35,3.34888
12/04/2015,36,2.71489
12/04/2015,37,2.86738
12/04/2015,38,2.99118
12/04/2015,39,2.9135
12/04/2015,40,3.33034
12/04/2015,41,3.54559
12/04/2015,42,3.3846
12/04/2015,43,3.11001
12/04/2015,44,2.71091
12/04/2015,45,2.4041
12/04/2015,46,2.29617
12/04/2015,47,3.011
12/04/2015,48,3.20769
13/04/2015,1,2.85205
13/04/2015,2,2.21383
13/04/2015,3,2.74864
13/04/2015,4,2.8884
13/04/2015,5,2.75088
13/04/2015,6,2.64265
13/04/2015,7,2.43078
13/04/2015,8,2.30362
13/04/2015,9,2.24822
13/04/2015,10,2.21907
13/04/2015,11,2.91696
13/04/2015,12,2.72348
13/04/2015,13,1.75799
13/04/2015,14,2.33515
13/04/2015,15,2.25518
13/04/2015,16,1.68938
13/04/2015,17,1.66826
13/04/2015,18,1.48786
13/04/2015,19,1.18091
13/04/2015,20,0.83656
13/04/2015,21,0.62824
13/04/2015,22,0.73119
13/04/2015,23,0.50346
13/04/2015,24,0.28477
13/04/2015,25,0.2805
13/04/2015,26,0.13081
13/04/2015,27,0.44927
13/04/2015,28,0.08214
13/04/2015,29,0.23341
13/04/2015,30,0.33728
13/04/2015,31,0.30379
13/04/2015,32,0.42383
13/04/2015,33,0.63071
13/04/2015,34,0.92735
13/04/2015,35,1.15165
13/04/2015,36,1.137
13/04/2015,37,1.05281
13/04/2015,38,1.15826
13/04/2015,39,1.53027
13/04/2015,40,1.78434
13/04/2015,41,2.49045
13/04/2015,42,1.96455
13/04/2015,43,1.63975
13/04/2015,44,1.22568
13/04/2015,45,1.14256
13/04/2015,46,1.37436
13/04/2015,47,3.4372
13/04/2015,48,3.46755
14/04/2015,1,3.97476
14/04/2015,2,4.33799
14/04/2015,3,4.78065
14/04/2015,4,4.96997
14/04/2015,5,4.90727
14/04/2015,6,4.89064
14/04/2015,7,4.60765
14/04/2015,8,4.44584
14/04/2015,9,4.43034
14/04/2015,10,3.97604
14/04/2015,11,4.77264
14/04/2015,12,5.15345
14/04/2015,13,3.91038
14/04/2015,14,3.63696
14/04/2015,15,2.95234
14/04/2015,16,1.9139
14/04/2015,17,1.68702
14/04/2015,18,1.24863
14/04/2015,19,1.25697
14/04/2015,20,0.93842
14/04/2015,21,0.6477
14/04/2015,22,0.62165
14/04/2015,23,0.32337
14/04/2015,24,0.20267
14/04/2015,25,0.35699
14/04/2015,26,0.37567
14/04/2015,27,0.46061
14/04/2015,28,0.14564
14/04/2015,29,0.12844
14/04/2015,30,0.18924
14/04/2015,31,0.08437
14/04/2015,32,0.40302
14/04/2015,33,0.47713
14/04/2015,34,0.55202
14/04/2015,35,0.9563
14/04/2015,36,1.39194
14/04/2015,37,1.39888
14/04/2015,38,1.51549
14/04/2015,39,1.6551
14/04/2015,40,1.61366
14/04/2015,41,1.87396
14/04/2015,42,1.78883
14/04/2015,43,1.76174
14/04/2015,44,1.25593
14/04/2015,45,1.47718
14/04/2015,46,1.69488
14/04/2015,47,2.38628
14/04/2015,48,2.58624
15/04/2015,1,3.45627
15/04/2015,2,3.6007
15/04/2015,3,3.28398
15/04/2015,4,2.68652
15/04/2015,5,2.68804
15/04/2015,6,2.91871
15/04/2015,7,3.633
15/04/2015,8,3.62284
15/04/2015,9,3.20439
15/04/2015,10,3.36972
15/04/2015,11,2.73296
15/04/2015,12,3.47261
15/04/2015,13,2.17706
15/04/2015,14,2.23938
15/04/2015,15,0.83715
15/04/2015,16,0.85243
15/04/2015,17,0.52232
15/04/2015,18,0.08569
15/04/2015,19,0.29239
15/04/2015,20,0.24647
15/04/2015,21,0.24759
15/04/2015,22,0.27532
15/04/2015,23,0.43375
15/04/2015,24,0.32213
15/04/2015,25,0.4108
15/04/2015,26,0.4596
15/04/2015,27,0.49488
15/04/2015,28,0.07656
15/04/2015,29,0.00548
15/04/2015,30,0.11098
15/04/2015,31,0.18568
15/04/2015,32,0.38148
15/04/2015,33,0.57357
15/04/2015,34,1.00851
15/04/2015,35,1.21179
15/04/2015,36,1.32124
15/04/2015,37,1.53843
15/04/2015,38,1.45607
15/04/2015,39,1.42766
15/04/2015,40,1.37769
15/04/2015,41,1.69451
15/04/2015,42,2.07941
15/04/2015,43,1.89084
15/04/2015,44,1.4188
15/04/2015,45,1.46949
15/04/2015,46,1.42663
15/04/2015,47,1.85217
15/04/2015,48,1.17408
16/04/2015,1,1.21233
16/04/2015,2,1.35724
16/04/2015,3,1.29576
16/04/2015,4,1.11616
16/04/2015,5,1.41023
16/04/2015,6,1.25315
16/04/2015,7,1.11216
16/04/2015,8,1.03232
16/04/2015,9,0.97383
16/04/2015,10,0.9857
16/04/2015,11,1.21349
16/04/2015,12,1.11026
16/04/2015,13,1.34362
16/04/2015,14,1.27461
16/04/2015,15,0.981
16/04/2015,16,1.2739
16/04/2015,17,1.12655
16/04/2015,18,0.98012
16/04/2015,19,0.74262
16/04/2015,20,0.64158
16/04/2015,21,0.44966
16/04/2015,22,0.33329
16/04/2015,23,0.42999
16/04/2015,24,0.56069
16/04/2015,25,0.49712
16/04/2015,26,0.98577
16/04/2015,27,0.8441
16/04/2015,28,0.37373
16/04/2015,29,0.02996
16/04/2015,30,0.03183
16/04/2015,31,-0.04698
16/04/2015,32,-0.05233
16/04/2015,33,0.12158
16/04/2015,34,0.03746
16/04/2015,35,0.5345
16/04/2015,36,0.7481
16/04/2015,37,0.95212
16/04/2015,38,1.07301
16/04/2015,39,1.23328
16/04/2015,40,1.36762
16/04/2015,41,1.63614
16/04/2015,42,1.95557
16/04/2015,43,1.56455
16/04/2015,44,1.20031
16/04/2015,45,1.27323
16/04/2015,46,1.26301
16/04/2015,47,1.35483
16/04/2015,48,1.31894
17/04/2015,1,1.4024
17/04/2015,2,1.36593
17/04/2015,3,1.17493
17/04/2015,4,1.08401
17/04/2015,5,0.92571
17/04/2015,6,0.70876
17/04/2015,7,0.79427
17/04/2015,8,0.76121
17/04/2015,9,0.75999
17/04/2015,10,0.76792
17/04/2015,11,1.00534
17/04/2015,12,1.14405
17/04/2015,13,1.58551
17/04/2015,14,1.48425
17/04/2015,15,1.27315
17/04/2015,16,1.37488
17/04/2015,17,1.39313
17/04/2015,18,1.57475
17/04/2015,19,1.36232
17/04/2015,20,0.93876
17/04/2015,21,0.63681
17/04/2015,22,0.58484
17/04/2015,23,0.63931
17/04/2015,24,0.62419
17/04/2015,25,0.61378
17/04/2015,26,0.62534
17/04/2015,27,0.28108
17/04/2015,28,0.01995
17/04/2015,29,-0.07736
17/04/2015,30,-0.0019
17/04/2015,31,0.29546
17/04/2015,32,0.2933
17/04/2015,33,0.47602
17/04/2015,34,0.83742
17/04/2015,35,1.01783
17/04/2015,36,1.12112
17/04/2015,37,0.92911
17/04/2015,38,0.96298
17/04/2015,39,1.31079
17/04/2015,40,1.41157
17/04/2015,41,1.391
17/04/2015,42,1.4738
17/04/2015,43,1.05139
17/04/2015,44,1.16228
17/04/2015,45,1.10227
17/04/2015,46,1.05426
17/04/2015,47,1.8254
17/04/2015,48,1.90087
18/04/2015,1,1.82002
18/04/2015,2,1.5658
18/04/2015,3,1.69169
18/04/2015,4,1.77613
18/04/2015,5,1.52823
18/04/2015,6,1.85544
18/04/2015,7,2.12576
18/04/2015,8,2.05862
18/04/2015,9,2.21673
18/04/2015,10,2.38771
18/04/2015,11,2.16483
18/04/2015,12,2.48061
18/04/2015,13,2.31828
18/04/2015,14,2.22594
18/04/2015,15,1.79815
18/04/2015,16,1.25507
18/04/2015,17,1.11523
18/04/2015,18,1.01885
18/04/2015,19,1.01698
18/04/2015,20,0.79931
18/04/2015,21,0.64215
18/04/2015,22,0.34686
18/04/2015,23,0.34133
18/04/2015,24,0.45177
18/04/2015,25,0.63396
18/04/2015,26,0.60826
18/04/2015,27,0.49581
18/04/2015,28,0.49272
18/04/2015,29,0.34536
18/04/2015,30,0.30651
18/04/2015,31,0.49292
18/04/2015,32,0.60048
18/04/2015,33,0.73043
18/04/2015,34,0.94434
18/04/2015,35,1.32265
18/04/2015,36,1.44678
18/04/2015,37,1.80328
18/04/2015,38,1.89083
18/04/2015,39,2.14718
18/04/2015,40,2.27638
18/04/2015,41,2.3215
18/04/2015,42,2.62699
18/04/2015,43,2.38135
18/04/2015,44,1.83366
18/04/2015,45,1.40934
18/04/2015,46,1.33614
18/04/2015,47,2.01434
18/04/2015,48,1.8258
19/04/2015,1,1.26794
19/04/2015,2,1.42349
19/04/2015,3,1.50031
19/04/2015,4,1.77542
19/04/2015,5,1.94989
19/04/2015,6,2.05524
19/04/2015,7,2.1975
19/04/2015,8,2.70954
19/04/2015,9,3.44239
19/04/2015,10,2.61823
19/04/2015,11,2.65951
19/04/2015,12,2.63274
19/04/2015,13,2.6171
19/04/2015,14,2.7216
19/04/2015,15,3.10858
19/04/2015,16,2.71548
19/04/2015,17,2.47869
19/04/2015,18,1.86564
19/04/2015,19,1.18529
19/04/2015,20,0.93344
19/04/2015,21,0.92381
19/04/2015,22,0.87398
19/04/2015,23,0.81396
19/04/2015,24,0.93992
19/04/2015,25,1.34164
19/04/2015,26,1.09648
19/04/2015,27,1.05565
19/04/2015,28,1.52388
19/04/2015,29,1.38138
19/04/2015,30,1.38647
19/04/2015,31,1.20656
19/04/2015,32,1.31807
19/04/2015,33,1.78201
19/04/2015,34,1.94484
19/04/2015,35,1.63006
19/04/2015,36,1.51434
19/04/2015,37,1.93108
19/04/2015,38,1.86978
19/04/2015,39,1.67584
19/04/2015,40,2.23496
19/04/2015,41,2.21847
19/04/2015,42,3.02573
19/04/2015,43,2.69127
19/04/2015,44,2.19121
19/04/2015,45,2.16378
19/04/2015,46,1.7477
19/04/2015,47,1.51114
19/04/2015,48,1.36217
20/04/2015,1,1.37416
20/04/2015,2,1.38211
20/04/2015,3,1.20627
20/04/2015,4,1.39237
20/04/2015,5,1.45248
20/04/2015,6,1.52009
20/04/2015,7,1.64555
20/04/2015,8,1.71041
20/04/2015,9,1.75467
20/04/2015,10,1.57653
20/04/2015,11,2.09612
20/04/2015,12,2.18301
20/04/2015,13,1.93649
20/04/2015,14,1.92488
20/04/2015,15,2.31304
20/04/2015,16,2.14623
20/04/2015,17,1.66228
20/04/2015,18,1.32089
20/04/2015,19,1.23866
20/04/2015,20,1.0461
20/04/2015,21,0.73616
20/04/2015,22,0.59611
20/04/2015,23,0.74207
20/04/2015,24,0.68848
20/04/2015,25,0.56844
20/04/2015,26,0.37256
20/04/2015,27,0.56309
20/04/2015,28,0.27301
20/04/2015,29,0.28889
20/04/2015,30,0.26467
20/04/2015,31,0.2535
20/04/2015,32,0.38541
20/04/2015,33,0.22707
20/04/2015,34,0.59047
20/04/2015,35,0.81351
20/04/2015,36,1.01205
20/04/2015,37,0.88709
20/04/2015,38,1.23591
20/04/2015,39,1.22566
20/04/2015,40,1.22781
20/04/2015,41,1.36796
20/04/2015,42,2.26317
20/04/2015,43,1.86525
20/04/2015,44,1.0261
20/04/2015,45,1.25324
20/04/2015,46,0.74175
20/04/2015,47,0.53561
20/04/2015,48,0.60811
21/04/2015,1,0.63086
21/04/2015,2,0.45686
21/04/2015,3,0.64685
21/04/2015,4,1.00239
21/04/2015,5,0.93055
21/04/2015,6,1.02262
21/04/2015,7,1.22269
21/04/2015,8,1.2248
21/04/2015,9,1.20796
21/04/2015,10,1.13285
21/04/2015,11,1.31819
21/04/2015,12,1.10233
21/04/2015,13,0.94276
21/04/2015,14,1.25016
21/04/2015,15,1.19182
21/04/2015,16,1.43054
21/04/2015,17,1.08702
21/04/2015,18,0.63755
21/04/2015,19,0.67283
21/04/2015,20,0.3229
21/04/2015,21,-0.13599
21/04/2015,22,-0.24092
21/04/2015,23,0.04426
21/04/2015,24,-0.01548
21/04/2015,25,-0.08086
21/04/2015,26,0.09078
21/04/2015,27,0.28308
21/04/2015,28,0.17394
21/04/2015,29,-0.04957
21/04/2015,30,-0.24894
21/04/2015,31,-0.06708
21/04/2015,32,-0.122
21/04/2015,33,0.00337
21/04/2015,34,0.42678
21/04/2015,35,0.35804
21/04/2015,36,0.45801
21/04/2015,37,0.43126
21/04/2015,38,0.87845
21/04/2015,39,0.80148
21/04/2015,40,0.98969
21/04/2015,41,1.07548
21/04/2015,42,1.497
21/04/2015,43,1.53702
21/04/2015,44,0.98077
21/04/2015,45,1.11526
21/04/2015,46,1.01813
21/04/2015,47,1.00052
21/04/2015,48,0.85926
22/04/2015,1,-0.01449
22/04/2015,2,0.28789
22/04/2015,3,0.16388
22/04/2015,4,0.38555
22/04/2015,5,0.24171
22/04/2015,6,0.32286
22/04/2015,7,0.33749
22/04/2015,8,0.55657
22/04/2015,9,0.57088
22/04/2015,10,0.71366
22/04/2015,11,0.52901
22/04/2015,12,0.23203
22/04/2015,13,0.29568
22/04/2015,14,0.58442
22/04/2015,15,0.45479
22/04/2015,16,0.44179
22/04/2015,17,0.01141
22/04/2015,18,-0.45128
22/04/2015,19,-0.52584
22/04/2015,20,-0.88933
22/04/2015,21,-1.13174
22/04/2015,22,-1.15311
22/04/2015,23,-0.74483
22/04/2015,24,-0.56291
22/04/2015,25,-0.48172
22/04/2015,26,-0.51277
22/04/2015,27,-0.65578
22/04/2015,28,-0.72426
22/04/2015,29,-0.50539
22/04/2015,30,-0.60377
22/04/2015,31,-0.38979
22/04/2015,32,-0.03971
22/04/2015,33,0.30523
22/04/2015,34,0.80378
22/04/2015,35,0.34374
22/04/2015,36,0.22539
22/04/2015,37,0.40991
22/04/2015,38,0.54126
22/04/2015,39,0.38509
22/04/2015,40,0.38717
22/04/2015,41,0.34976
22/04/2015,42,0.66397
22/04/2015,43,0.78065
22/04/2015,44,0.54855
22/04/2015,45,0.09734
22/04/2015,46,-0.1168
22/04/2015,47,0.55963
22/04/2015,48,0.54044
23/04/2015,1,0.11426
23/04/2015,2,0.1881
23/04/2015,3,0.69945
23/04/2015,4,0.66633
23/04/2015,5,0.38466
23/04/2015,6,0.43584
23/04/2015,7,0.46973
