Date,Settlement Period,BSUoS Price
01/01/2010,1,1.40476
01/01/2010,2,1.41493
01/01/2010,3,1.35112
01/01/2010,4,1.067
01/01/2010,5,0.81254
01/01/2010,6,0.87563
01/01/2010,7,1.19487
01/01/2010,8,0.97445
01/01/2010,9,0.9131
01/01/2010,10,0.85914
01/01/2010,11,0.77611
01/01/2010,12,0.71564
01/01/2010,13,0.76038
01/01/2010,14,0.74959
01/01/2010,15,0.61878
01/01/2010,16,0.18674
01/01/2010,17,0.15578
01/01/2010,18,0.12983
01/01/2010,19,-0.00662
01/01/2010,20,0.35328
01/01/2010,21,0.67742
01/01/2010,22,1.10022
01/01/2010,23,1.12606
01/01/2010,24,1.25158
01/01/2010,25,1.65304
01/01/2010,26,1.73911
01/01/2010,27,1.41889
01/01/2010,28,1.08161
01/01/2010,29,0.95693
01/01/2010,30,0.89354
01/01/2010,31,0.76119
01/01/2010,32,0.82151
01/01/2010,33,1.48521
01/01/2010,34,2.11608
01/01/2010,35,2.76982
01/01/2010,36,2.40056
01/01/2010,37,2.13076
01/01/2010,38,1.80524
01/01/2010,39,1.28147
01/01/2010,40,1.3605
01/01/2010,41,1.81047
01/01/2010,42,1.68782
01/01/2010,43,1.65281
01/01/2010,44,1.22938
01/01/2010,45,0.69768
01/01/2010,46,0.73098
01/01/2010,47,1.55655
01/01/2010,48,0.95259
02/01/2010,1,0.63576
02/01/2010,2,0.76308
02/01/2010,3,0.6406
02/01/2010,4,0.4209
02/01/2010,5,0.38026
02/01/2010,6,0.61935
02/01/2010,7,0.91487
02/01/2010,8,0.5083
02/01/2010,9,0.22579
02/01/2010,10,0.19239
02/01/2010,11,0.11029
02/01/2010,12,0.10208
02/01/2010,13,0.20531
02/01/2010,14,-0.01523
02/01/2010,15,0.05463
02/01/2010,16,0.11303
02/01/2010,17,0.16304
02/01/2010,18,0.08908
02/01/2010,19,0.15913
02/01/2010,20,0.34188
02/01/2010,21,0.34981
02/01/2010,22,0.39392
02/01/2010,23,0.70955
02/01/2010,24,0.62071
02/01/2010,25,0.98166
02/01/2010,26,1.08617
02/01/2010,27,0.69816
02/01/2010,28,0.23517
02/01/2010,29,0.22222
02/01/2010,30,0.03582
02/01/2010,31,-0.16301
02/01/2010,32,-0.1747
02/01/2010,33,0.53545
02/01/2010,34,0.81829
02/01/2010,35,0.80421
02/01/2010,36,0.71781
02/01/2010,37,0.71239
02/01/2010,38,0.64133
02/01/2010,39,1.03608
02/01/2010,40,1.07126
02/01/2010,41,0.98991
02/01/2010,42,0.79035
02/01/2010,43,0.61584
02/01/2010,44,0.34554
02/01/2010,45,0.60622
02/01/2010,46,1.46304
02/01/2010,47,0.56988
02/01/2010,48,0.49631
03/01/2010,1,0.5188
03/01/2010,2,0.31924
03/01/2010,3,0.35713
03/01/2010,4,0.26869
03/01/2010,5,0.23687
03/01/2010,6,0.2884
03/01/2010,7,0.22693
03/01/2010,8,0.22825
03/01/2010,9,0.24433
03/01/2010,10,0.16687
03/01/2010,11,0.11604
03/01/2010,12,0.17408
03/01/2010,13,0.18089
03/01/2010,14,0.22042
03/01/2010,15,0.12699
03/01/2010,16,-0.01758
03/01/2010,17,0.10969
03/01/2010,18,0.08205
03/01/2010,19,0.07039
03/01/2010,20,0.24041
03/01/2010,21,0.31682
03/01/2010,22,1.23881
03/01/2010,23,1.58708
03/01/2010,24,1.3705
03/01/2010,25,1.39804
03/01/2010,26,1.27028
03/01/2010,27,1.16808
03/01/2010,28,0.79149
03/01/2010,29,0.55083
03/01/2010,30,0.31387
03/01/2010,31,0.07629
03/01/2010,32,0.09682
03/01/2010,33,1.12509
03/01/2010,34,1.76109
03/01/2010,35,2.44437
03/01/2010,36,1.90769
03/01/2010,37,1.65089
03/01/2010,38,1.18941
03/01/2010,39,1.50291
03/01/2010,40,0.66685
03/01/2010,41,0.86979
03/01/2010,42,0.73734
03/01/2010,43,0.65373
03/01/2010,44,0.24154
03/01/2010,45,0.09126
03/01/2010,46,-0.02894
03/01/2010,47,0.48499
03/01/2010,48,0.48003
04/01/2010,1,1.12787
04/01/2010,2,0.93859
04/01/2010,3,0.75654
04/01/2010,4,0.51347
04/01/2010,5,0.48517
04/01/2010,6,0.34887
04/01/2010,7,0.61195
04/01/2010,8,0.65416
04/01/2010,9,0.58645
04/01/2010,10,0.56918
04/01/2010,11,0.55413
04/01/2010,12,0.41522
04/01/2010,13,0.47944
04/01/2010,14,0.4366
04/01/2010,15,0.40345
04/01/2010,16,0.6489
04/01/2010,17,0.88867
04/01/2010,18,1.20204
04/01/2010,19,2.59574
04/01/2010,20,2.12545
04/01/2010,21,1.64118
04/01/2010,22,1.11301
04/01/2010,23,0.97499
04/01/2010,24,0.85218
04/01/2010,25,0.65984
04/01/2010,26,0.46387
04/01/2010,27,0.43034
04/01/2010,28,0.27805
04/01/2010,29,0.29017
04/01/2010,30,0.15933
04/01/2010,31,0.14391
04/01/2010,32,0.42524
04/01/2010,33,0.46736
04/01/2010,34,0.80229
04/01/2010,35,0.6944
04/01/2010,36,0.53105
04/01/2010,37,0.5277
04/01/2010,38,0.5504
04/01/2010,39,1.67197
04/01/2010,40,1.55633
04/01/2010,41,1.1969
04/01/2010,42,1.62602
04/01/2010,43,1.66049
04/01/2010,44,1.47196
04/01/2010,45,1.18389
04/01/2010,46,0.68512
04/01/2010,47,0.46598
04/01/2010,48,0.39296
05/01/2010,1,1.13546
05/01/2010,2,1.23816
05/01/2010,3,0.81281
05/01/2010,4,0.6099
05/01/2010,5,0.43315
05/01/2010,6,0.48569
05/01/2010,7,0.37867
05/01/2010,8,0.29602
05/01/2010,9,0.36138
05/01/2010,10,0.26126
05/01/2010,11,0.23734
05/01/2010,12,0.16596
05/01/2010,13,0.44405
05/01/2010,14,0.28971
05/01/2010,15,0.42978
05/01/2010,16,0.42897
05/01/2010,17,0.55324
05/01/2010,18,0.34268
05/01/2010,19,0.39386
05/01/2010,20,0.66343
05/01/2010,21,0.48964
05/01/2010,22,0.50485
05/01/2010,23,0.69887
05/01/2010,24,1.05883
05/01/2010,25,0.65278
05/01/2010,26,0.68226
05/01/2010,27,0.61231
05/01/2010,28,0.31005
05/01/2010,29,0.18673
05/01/2010,30,0.24333
05/01/2010,31,-0.06475
05/01/2010,32,0.07247
05/01/2010,33,0.06903
05/01/2010,34,0.01081
05/01/2010,35,-0.03808
05/01/2010,36,0.07673
05/01/2010,37,0.20189
05/01/2010,38,0.15747
05/01/2010,39,1.03737
05/01/2010,40,1.08511
05/01/2010,41,1.0121
05/01/2010,42,0.68746
05/01/2010,43,0.5828
05/01/2010,44,0.57504
05/01/2010,45,1.55759
05/01/2010,46,1.22476
05/01/2010,47,0.93468
05/01/2010,48,0.53762
06/01/2010,1,0.44696
06/01/2010,2,0.30349
06/01/2010,3,0.17601
06/01/2010,4,0.17168
06/01/2010,5,0.1712
06/01/2010,6,0.08513
06/01/2010,7,0.16069
06/01/2010,8,0.11193
06/01/2010,9,0.05303
06/01/2010,10,-0.0023
06/01/2010,11,-0.00474
06/01/2010,12,0.07257
06/01/2010,13,0.04047
06/01/2010,14,-0.15882
06/01/2010,15,-0.66199
06/01/2010,16,-0.55398
06/01/2010,17,-0.56317
06/01/2010,18,-0.34617
06/01/2010,19,0.14626
06/01/2010,20,0.32212
06/01/2010,21,0.20675
06/01/2010,22,0.12231
06/01/2010,23,0.06285
06/01/2010,24,0.1614
06/01/2010,25,0.31202
06/01/2010,26,0.29322
06/01/2010,27,0.63432
06/01/2010,28,0.38267
06/01/2010,29,0.23522
06/01/2010,30,0.07661
06/01/2010,31,0.11147
06/01/2010,32,0.03688
06/01/2010,33,-0.30782
06/01/2010,34,0.09984
06/01/2010,35,0.0065
06/01/2010,36,-0.02695
06/01/2010,37,0.14133
06/01/2010,38,-0.05952
06/01/2010,39,0.32883
06/01/2010,40,0.77717
06/01/2010,41,0.30195
06/01/2010,42,0.2348
06/01/2010,43,0.62355
06/01/2010,44,0.26068
06/01/2010,45,0.32694
06/01/2010,46,0.15714
06/01/2010,47,0.70638
06/01/2010,48,0.21292
07/01/2010,1,0.93031
07/01/2010,2,0.9048
07/01/2010,3,1.13578
07/01/2010,4,0.84146
07/01/2010,5,0.86063
07/01/2010,6,0.76174
07/01/2010,7,0.80357
07/01/2010,8,0.86157
07/01/2010,9,0.84256
07/01/2010,10,0.77174
07/01/2010,11,0.58253
07/01/2010,12,0.71384
07/01/2010,13,1.19893
07/01/2010,14,0.4934
07/01/2010,15,-0.04709
07/01/2010,16,0.07695
07/01/2010,17,0.1596
07/01/2010,18,0.33118
07/01/2010,19,0.9035
07/01/2010,20,1.43385
07/01/2010,21,1.64839
07/01/2010,22,1.51152
07/01/2010,23,1.38961
07/01/2010,24,1.22075
07/01/2010,25,1.24753
07/01/2010,26,0.94328
07/01/2010,27,1.10851
07/01/2010,28,0.87718
07/01/2010,29,0.89421
07/01/2010,30,0.62708
07/01/2010,31,0.29134
07/01/2010,32,0.52658
07/01/2010,33,0.45177
07/01/2010,34,1.67208
07/01/2010,35,2.31295
07/01/2010,36,1.53152
07/01/2010,37,0.85464
07/01/2010,38,0.82708
07/01/2010,39,1.33427
07/01/2010,40,1.06584
07/01/2010,41,1.39066
07/01/2010,42,1.9503
07/01/2010,43,1.80746
07/01/2010,44,2.30793
07/01/2010,45,2.45671
07/01/2010,46,2.22052
07/01/2010,47,1.79521
07/01/2010,48,1.45995
08/01/2010,1,1.79707
08/01/2010,2,1.52614
08/01/2010,3,1.39864
08/01/2010,4,1.32785
08/01/2010,5,1.20068
08/01/2010,6,1.19245
08/01/2010,7,1.31025
08/01/2010,8,1.28555
08/01/2010,9,1.1699
08/01/2010,10,1.41919
08/01/2010,11,1.38109
08/01/2010,12,1.1936
08/01/2010,13,1.78633
08/01/2010,14,1.88566
08/01/2010,15,1.09827
08/01/2010,16,1.33014
08/01/2010,17,1.88772
08/01/2010,18,1.5079
08/01/2010,19,1.5792
08/01/2010,20,2.05708
08/01/2010,21,2.23666
08/01/2010,22,2.26114
08/01/2010,23,2.92682
08/01/2010,24,3.09578
08/01/2010,25,2.36423
08/01/2010,26,1.76526
08/01/2010,27,1.84907
08/01/2010,28,1.60029
08/01/2010,29,1.94859
08/01/2010,30,1.49925
08/01/2010,31,0.91578
08/01/2010,32,0.8238
08/01/2010,33,1.04855
08/01/2010,34,2.87309
08/01/2010,35,2.72955
08/01/2010,36,2.33424
08/01/2010,37,2.12697
08/01/2010,38,1.57425
08/01/2010,39,2.06177
08/01/2010,40,1.83575
08/01/2010,41,1.29628
08/01/2010,42,1.09836
08/01/2010,43,1.33413
08/01/2010,44,1.45102
08/01/2010,45,1.30179
08/01/2010,46,1.08233
08/01/2010,47,0.98619
08/01/2010,48,0.98265
09/01/2010,1,1.29727
09/01/2010,2,1.00894
09/01/2010,3,0.91209
09/01/2010,4,0.56762
09/01/2010,5,0.18999
09/01/2010,6,0.07151
09/01/2010,7,0.24235
09/01/2010,8,0.07485
09/01/2010,9,0.237
09/01/2010,10,0.33489
09/01/2010,11,0.2677
09/01/2010,12,0.26022
09/01/2010,13,0.31829
09/01/2010,14,0.09318
09/01/2010,15,0.01829
09/01/2010,16,0.05519
09/01/2010,17,-0.03045
09/01/2010,18,-0.0374
09/01/2010,19,0.57335
09/01/2010,20,1.3164
09/01/2010,21,1.55546
09/01/2010,22,1.3611
09/01/2010,23,1.68748
09/01/2010,24,1.45868
09/01/2010,25,1.72219
09/01/2010,26,1.96095
09/01/2010,27,1.77274
09/01/2010,28,1.46861
09/01/2010,29,1.32113
09/01/2010,30,1.29445
09/01/2010,31,0.81427
09/01/2010,32,0.57118
09/01/2010,33,1.64731
09/01/2010,34,2.3542
09/01/2010,35,2.54333
09/01/2010,36,2.39374
09/01/2010,37,2.18092
09/01/2010,38,2.06219
09/01/2010,39,3.17718
09/01/2010,40,2.44304
09/01/2010,41,1.48357
09/01/2010,42,1.64323
09/01/2010,43,1.63295
09/01/2010,44,1.40985
09/01/2010,45,0.93153
09/01/2010,46,1.44238
09/01/2010,47,0.68105
09/01/2010,48,0.42685
10/01/2010,1,1.04084
10/01/2010,2,0.99466
10/01/2010,3,1.78324
10/01/2010,4,1.39926
10/01/2010,5,0.91462
10/01/2010,6,1.10414
10/01/2010,7,1.48331
10/01/2010,8,1.42469
10/01/2010,9,1.25195
10/01/2010,10,1.08501
10/01/2010,11,1.09609
10/01/2010,12,0.80897
10/01/2010,13,0.61626
10/01/2010,14,0.51926
10/01/2010,15,0.32438
10/01/2010,16,0.35953
10/01/2010,17,0.67256
10/01/2010,18,1.7189
10/01/2010,19,1.62064
10/01/2010,20,1.65546
10/01/2010,21,1.7608
10/01/2010,22,2.072
10/01/2010,23,1.99363
10/01/2010,24,2.36898
10/01/2010,25,2.41659
10/01/2010,26,2.69693
10/01/2010,27,2.44016
10/01/2010,28,1.85054
10/01/2010,29,2.12978
10/01/2010,30,1.7704
10/01/2010,31,1.96926
10/01/2010,32,1.8876
10/01/2010,33,2.91366
10/01/2010,34,3.4203
10/01/2010,35,3.49464
10/01/2010,36,2.90564
10/01/2010,37,2.1278
10/01/2010,38,1.53165
10/01/2010,39,1.67323
10/01/2010,40,1.44656
10/01/2010,41,0.35747
10/01/2010,42,-0.00051
10/01/2010,43,0.14415
10/01/2010,44,0.12289
10/01/2010,45,0.00083
10/01/2010,46,-0.0403
10/01/2010,47,0.27311
10/01/2010,48,0.55307
11/01/2010,1,1.24063
11/01/2010,2,1.06522
11/01/2010,3,1.1412
11/01/2010,4,1.04388
11/01/2010,5,0.97277
11/01/2010,6,1.24908
11/01/2010,7,1.37935
11/01/2010,8,1.4065
11/01/2010,9,1.11755
11/01/2010,10,0.90727
11/01/2010,11,0.72818
11/01/2010,12,0.89487
11/01/2010,13,1.48822
11/01/2010,14,1.53838
11/01/2010,15,1.36929
11/01/2010,16,1.63575
11/01/2010,17,1.62518
11/01/2010,18,1.78021
11/01/2010,19,2.45557
11/01/2010,20,2.68011
11/01/2010,21,2.85576
11/01/2010,22,1.98551
11/01/2010,23,1.96496
11/01/2010,24,3.23683
11/01/2010,25,3.62738
11/01/2010,26,3.80996
11/01/2010,27,4.31633
11/01/2010,28,4.89593
11/01/2010,29,5.18899
11/01/2010,30,4.94774
11/01/2010,31,2.98056
11/01/2010,32,3.10726
11/01/2010,33,3.60925
11/01/2010,34,4.06285
11/01/2010,35,3.14209
11/01/2010,36,2.48711
11/01/2010,37,2.23067
11/01/2010,38,1.67159
11/01/2010,39,1.41796
11/01/2010,40,1.17294
11/01/2010,41,0.9089
11/01/2010,42,0.86624
11/01/2010,43,1.36272
11/01/2010,44,1.41701
11/01/2010,45,1.10822
11/01/2010,46,1.00236
11/01/2010,47,1.07221
11/01/2010,48,1.04437
12/01/2010,1,1.58419
12/01/2010,2,1.52236
12/01/2010,3,1.43818
12/01/2010,4,1.37099
12/01/2010,5,1.23097
12/01/2010,6,1.23687
12/01/2010,7,0.97349
12/01/2010,8,0.92482
12/01/2010,9,1.11432
12/01/2010,10,1.25744
12/01/2010,11,1.21344
12/01/2010,12,1.28487
12/01/2010,13,2.23965
12/01/2010,14,1.67934
12/01/2010,15,1.90087
12/01/2010,16,2.12674
12/01/2010,17,2.09015
12/01/2010,18,1.91952
12/01/2010,19,1.97435
12/01/2010,20,2.23521
12/01/2010,21,2.27028
12/01/2010,22,2.12315
12/01/2010,23,1.94096
12/01/2010,24,1.83914
12/01/2010,25,1.66654
12/01/2010,26,1.63366
12/01/2010,27,1.58962
12/01/2010,28,1.50785
12/01/2010,29,1.78568
12/01/2010,30,1.63135
12/01/2010,31,1.20586
12/01/2010,32,1.02314
12/01/2010,33,1.17667
12/01/2010,34,1.43661
12/01/2010,35,1.33902
12/01/2010,36,1.38248
12/01/2010,37,1.193
12/01/2010,38,1.06066
12/01/2010,39,1.24475
12/01/2010,40,1.20734
12/01/2010,41,1.25098
12/01/2010,42,1.10479
12/01/2010,43,1.12863
12/01/2010,44,0.88497
12/01/2010,45,0.3725
12/01/2010,46,0.28227
12/01/2010,47,0.27873
12/01/2010,48,0.01161
13/01/2010,1,0.45641
13/01/2010,2,0.54056
13/01/2010,3,0.50023
13/01/2010,4,0.40842
13/01/2010,5,0.24982
13/01/2010,6,0.17658
13/01/2010,7,0.08945
13/01/2010,8,-0.08366
13/01/2010,9,0.12076
13/01/2010,10,0.16736
13/01/2010,11,0.22094
13/01/2010,12,0.19483
13/01/2010,13,0.30773
13/01/2010,14,0.21489
13/01/2010,15,0.85643
13/01/2010,16,1.06332
13/01/2010,17,1.16256
13/01/2010,18,1.21587
13/01/2010,19,1.49011
13/01/2010,20,1.87688
13/01/2010,21,1.99291
13/01/2010,22,2.27466
13/01/2010,23,3.08859
13/01/2010,24,2.62628
13/01/2010,25,2.43725
13/01/2010,26,2.21902
13/01/2010,27,2.15068
13/01/2010,28,1.86007
13/01/2010,29,1.86286
13/01/2010,30,1.87533
13/01/2010,31,1.55781
13/01/2010,32,1.01082
13/01/2010,33,0.99502
13/01/2010,34,1.50803
13/01/2010,35,1.79839
13/01/2010,36,1.60038
13/01/2010,37,1.30187
13/01/2010,38,1.15724
13/01/2010,39,1.74704
13/01/2010,40,1.83296
13/01/2010,41,1.35669
13/01/2010,42,1.25816
13/01/2010,43,1.17429
13/01/2010,44,1.32735
13/01/2010,45,1.10348
13/01/2010,46,1.09063
13/01/2010,47,1.18983
13/01/2010,48,0.93857
14/01/2010,1,1.26098
14/01/2010,2,1.37455
14/01/2010,3,1.4674
14/01/2010,4,1.36097
14/01/2010,5,1.11793
14/01/2010,6,0.96392
14/01/2010,7,0.95964
14/01/2010,8,0.73135
14/01/2010,9,0.78387
14/01/2010,10,0.66634
14/01/2010,11,0.71079
14/01/2010,12,0.86393
14/01/2010,13,1.53549
14/01/2010,14,1.31977
14/01/2010,15,1.66727
14/01/2010,16,2.0972
14/01/2010,17,2.08405
14/01/2010,18,2.06438
14/01/2010,19,2.38083
14/01/2010,20,2.39201
14/01/2010,21,2.23428
14/01/2010,22,2.07335
14/01/2010,23,2.04474
14/01/2010,24,2.11796
14/01/2010,25,2.19786
14/01/2010,26,2.05991
14/01/2010,27,2.28741
14/01/2010,28,1.9175
14/01/2010,29,1.87116
14/01/2010,30,1.56871
14/01/2010,31,1.54359
14/01/2010,32,0.94105
14/01/2010,33,0.78878
14/01/2010,34,1.30638
14/01/2010,35,1.30136
14/01/2010,36,0.96405
14/01/2010,37,1.07705
14/01/2010,38,0.92657
14/01/2010,39,1.10823
14/01/2010,40,1.04283
14/01/2010,41,0.85405
14/01/2010,42,1.09129
14/01/2010,43,1.04325
14/01/2010,44,0.96758
14/01/2010,45,0.71425
14/01/2010,46,1.02902
14/01/2010,47,0.95272
14/01/2010,48,0.94698
15/01/2010,1,1.51339
15/01/2010,2,1.23429
15/01/2010,3,1.33249
15/01/2010,4,1.15144
15/01/2010,5,1.13281
15/01/2010,6,1.00338
15/01/2010,7,0.8158
15/01/2010,8,0.38791
15/01/2010,9,0.23358
15/01/2010,10,0.14754
15/01/2010,11,0.34282
15/01/2010,12,0.37126
15/01/2010,13,0.67186
15/01/2010,14,0.60578
15/01/2010,15,0.75696
15/01/2010,16,1.37505
15/01/2010,17,1.65855
15/01/2010,18,1.7092
15/01/2010,19,1.74711
15/01/2010,20,1.84056
15/01/2010,21,1.88878
15/01/2010,22,1.74118
15/01/2010,23,1.71978
15/01/2010,24,1.78541
15/01/2010,25,1.68786
15/01/2010,26,1.54235
15/01/2010,27,1.47261
15/01/2010,28,1.12801
15/01/2010,29,1.02671
15/01/2010,30,0.91684
15/01/2010,31,0.93104
15/01/2010,32,0.88662
15/01/2010,33,0.96939
15/01/2010,34,1.70934
15/01/2010,35,1.37032
15/01/2010,36,0.93718
15/01/2010,37,0.90188
15/01/2010,38,0.8471
15/01/2010,39,0.98569
15/01/2010,40,1.04635
15/01/2010,41,0.78669
15/01/2010,42,0.72243
15/01/2010,43,0.48292
15/01/2010,44,0.50399
15/01/2010,45,0.43428
15/01/2010,46,0.58655
15/01/2010,47,0.39662
15/01/2010,48,0.44686
16/01/2010,1,0.95341
16/01/2010,2,0.95538
16/01/2010,3,0.97044
16/01/2010,4,0.75947
16/01/2010,5,0.58093
16/01/2010,6,0.61785
16/01/2010,7,0.73379
16/01/2010,8,0.6143
16/01/2010,9,0.61602
16/01/2010,10,0.63103
16/01/2010,11,0.60032
16/01/2010,12,0.60935
16/01/2010,13,0.51787
16/01/2010,14,0.31744
16/01/2010,15,0.52862
16/01/2010,16,0.72976
16/01/2010,17,1.00042
16/01/2010,18,1.47274
16/01/2010,19,1.87509
16/01/2010,20,3.16011
16/01/2010,21,2.67437
16/01/2010,22,2.5645
16/01/2010,23,2.39862
16/01/2010,24,2.66822
16/01/2010,25,2.77637
16/01/2010,26,2.68398
16/01/2010,27,2.49214
16/01/2010,28,2.00722
16/01/2010,29,1.57322
16/01/2010,30,1.41873
16/01/2010,31,0.95344
16/01/2010,32,0.80626
16/01/2010,33,1.04132
16/01/2010,34,1.38145
16/01/2010,35,1.31773
16/01/2010,36,1.2364
16/01/2010,37,1.37295
16/01/2010,38,1.23715
16/01/2010,39,1.40981
16/01/2010,40,1.49494
16/01/2010,41,1.0799
16/01/2010,42,0.58493
16/01/2010,43,0.56836
16/01/2010,44,0.43442
16/01/2010,45,0.33547
16/01/2010,46,0.45599
16/01/2010,47,0.4801
16/01/2010,48,0.47462
17/01/2010,1,1.18819
17/01/2010,2,0.43702
17/01/2010,3,0.51502
17/01/2010,4,0.43812
17/01/2010,5,0.41802
17/01/2010,6,0.42114
17/01/2010,7,0.47302
17/01/2010,8,0.5071
17/01/2010,9,0.42311
17/01/2010,10,0.47254
17/01/2010,11,0.43639
17/01/2010,12,0.52329
17/01/2010,13,0.78793
17/01/2010,14,0.81166
17/01/2010,15,0.31698
17/01/2010,16,0.42709
17/01/2010,17,0.49164
17/01/2010,18,0.51255
17/01/2010,19,0.29803
17/01/2010,20,0.24478
17/01/2010,21,0.41159
17/01/2010,22,0.56345
17/01/2010,23,0.47392
17/01/2010,24,0.82467
17/01/2010,25,0.55683
17/01/2010,26,0.51977
17/01/2010,27,0.4838
17/01/2010,28,0.17924
17/01/2010,29,0.29986
17/01/2010,30,0.2607
17/01/2010,31,0.10034
17/01/2010,32,0.10423
17/01/2010,33,0.36072
17/01/2010,34,1.3641
17/01/2010,35,1.95857
17/01/2010,36,1.55321
17/01/2010,37,1.16792
17/01/2010,38,0.88493
17/01/2010,39,0.97625
17/01/2010,40,1.10588
17/01/2010,41,0.94893
17/01/2010,42,0.49824
17/01/2010,43,0.93297
17/01/2010,44,0.95162
17/01/2010,45,0.56159
17/01/2010,46,0.37787
17/01/2010,47,0.68768
17/01/2010,48,0.8259
18/01/2010,1,0.86721
18/01/2010,2,0.88892
18/01/2010,3,0.88676
18/01/2010,4,0.84178
18/01/2010,5,0.73488
18/01/2010,6,0.7385
18/01/2010,7,0.86166
18/01/2010,8,0.93381
18/01/2010,9,0.92114
18/01/2010,10,0.59212
18/01/2010,11,0.61217
18/01/2010,12,0.55064
18/01/2010,13,0.64784
18/01/2010,14,0.41881
18/01/2010,15,0.96741
18/01/2010,16,1.12964
18/01/2010,17,1.05213
18/01/2010,18,0.90008
18/01/2010,19,1.0046
18/01/2010,20,1.22047
18/01/2010,21,1.42535
18/01/2010,22,1.19159
18/01/2010,23,0.95498
18/01/2010,24,0.97092
18/01/2010,25,0.91607
18/01/2010,26,1.13046
18/01/2010,27,1.41942
18/01/2010,28,1.50382
18/01/2010,29,1.38018
18/01/2010,30,1.22187
18/01/2010,31,0.77166
18/01/2010,32,0.78347
18/01/2010,33,1.14
18/01/2010,34,2.29417
18/01/2010,35,2.37152
18/01/2010,36,1.7313
18/01/2010,37,1.27844
18/01/2010,38,1.54089
18/01/2010,39,1.77306
18/01/2010,40,1.48981
18/01/2010,41,1.48188
18/01/2010,42,0.97776
18/01/2010,43,0.92951
18/01/2010,44,0.93601
18/01/2010,45,0.60345
18/01/2010,46,0.5801
18/01/2010,47,0.71137
18/01/2010,48,0.80312
19/01/2010,1,0.98008
19/01/2010,2,0.94616
19/01/2010,3,0.76122
19/01/2010,4,0.74958
19/01/2010,5,0.80865
19/01/2010,6,0.94024
19/01/2010,7,1.04098
19/01/2010,8,0.96867
19/01/2010,9,0.9434
19/01/2010,10,0.98848
19/01/2010,11,1.04868
19/01/2010,12,1.10778
19/01/2010,13,1.02301
19/01/2010,14,1.06885
19/01/2010,15,1.1434
19/01/2010,16,1.46568
19/01/2010,17,1.23921
19/01/2010,18,1.07103
19/01/2010,19,1.12038
19/01/2010,20,1.72671
19/01/2010,21,1.43805
19/01/2010,22,1.46015
19/01/2010,23,1.19142
19/01/2010,24,1.09812
19/01/2010,25,1.11106
19/01/2010,26,1.06812
19/01/2010,27,0.99962
19/01/2010,28,0.86988
19/01/2010,29,0.85158
19/01/2010,30,0.77707
19/01/2010,31,0.84843
19/01/2010,32,0.90975
19/01/2010,33,1.47724
19/01/2010,34,1.76156
19/01/2010,35,1.66891
19/01/2010,36,1.61483
19/01/2010,37,1.41192
19/01/2010,38,1.33519
19/01/2010,39,1.65305
19/01/2010,40,1.72297
19/01/2010,41,1.59041
19/01/2010,42,1.34439
19/01/2010,43,1.25891
19/01/2010,44,0.84414
19/01/2010,45,1.1208
19/01/2010,46,0.6862
19/01/2010,47,0.71056
19/01/2010,48,0.44291
20/01/2010,1,0.63681
20/01/2010,2,0.5854
20/01/2010,3,0.52606
20/01/2010,4,0.53058
20/01/2010,5,0.42114
20/01/2010,6,0.39822
20/01/2010,7,0.57472
20/01/2010,8,0.55767
20/01/2010,9,0.48201
20/01/2010,10,0.39747
20/01/2010,11,0.34241
20/01/2010,12,0.55576
20/01/2010,13,0.83372
20/01/2010,14,0.9765
20/01/2010,15,1.49656
20/01/2010,16,1.28715
20/01/2010,17,1.51268
20/01/2010,18,1.35249
20/01/2010,19,1.38275
20/01/2010,20,1.57136
20/01/2010,21,1.73899
20/01/2010,22,2.01143
20/01/2010,23,2.01016
20/01/2010,24,2.04603
20/01/2010,25,2.03823
20/01/2010,26,2.06172
20/01/2010,27,1.97124
20/01/2010,28,1.97172
20/01/2010,29,1.87402
20/01/2010,30,1.79415
20/01/2010,31,1.50027
20/01/2010,32,1.76759
20/01/2010,33,1.49898
20/01/2010,34,2.01167
20/01/2010,35,2.15375
20/01/2010,36,1.82699
20/01/2010,37,1.81605
20/01/2010,38,1.73211
20/01/2010,39,2.30217
20/01/2010,40,2.04852
20/01/2010,41,1.72905
20/01/2010,42,1.50969
20/01/2010,43,1.37822
20/01/2010,44,1.37035
20/01/2010,45,0.96548
20/01/2010,46,0.82089
20/01/2010,47,0.98833
20/01/2010,48,0.98525
21/01/2010,1,0.95021
21/01/2010,2,0.90694
21/01/2010,3,0.85587
21/01/2010,4,0.65255
21/01/2010,5,0.45957
21/01/2010,6,0.57822
21/01/2010,7,0.79021
21/01/2010,8,0.75571
21/01/2010,9,0.54708
21/01/2010,10,0.58771
21/01/2010,11,0.51494
21/01/2010,12,0.69589
21/01/2010,13,0.87221
21/01/2010,14,0.76221
21/01/2010,15,1.43351
21/01/2010,16,1.46413
21/01/2010,17,1.43551
21/01/2010,18,1.24998
21/01/2010,19,1.24341
21/01/2010,20,1.29797
21/01/2010,21,1.35211
21/01/2010,22,1.20949
21/01/2010,23,1.25187
21/01/2010,24,1.27963
21/01/2010,25,1.27569
21/01/2010,26,1.22021
21/01/2010,27,1.28016
21/01/2010,28,1.14941
21/01/2010,29,1.55589
21/01/2010,30,1.52084
21/01/2010,31,0.94016
21/01/2010,32,1.02651
21/01/2010,33,1.62594
21/01/2010,34,2.36914
21/01/2010,35,1.63354
21/01/2010,36,1.6949
21/01/2010,37,1.97539
