Date,Settlement Period,BSUoS Price
05/01/2012,34,2.43993
05/01/2012,35,2.57791
05/01/2012,36,2.67846
05/01/2012,37,2.35167
05/01/2012,38,1.8784
05/01/2012,39,1.73649
05/01/2012,40,1.51004
05/01/2012,41,1.95264
05/01/2012,42,1.61167
05/01/2012,43,1.47005
05/01/2012,44,1.37504
05/01/2012,45,1.2242
05/01/2012,46,1.18319
05/01/2012,47,1.54853
05/01/2012,48,1.55323
06/01/2012,1,1.687
06/01/2012,2,1.68529
06/01/2012,3,2.02979
06/01/2012,4,1.60076
06/01/2012,5,1.76673
06/01/2012,6,1.76756
06/01/2012,7,1.6262
06/01/2012,8,1.38134
06/01/2012,9,1.45223
06/01/2012,10,1.62992
06/01/2012,11,1.54828
06/01/2012,12,1.4254
06/01/2012,13,1.9543
06/01/2012,14,1.57407
06/01/2012,15,1.93657
06/01/2012,16,1.75309
06/01/2012,17,1.26517
06/01/2012,18,0.92628
06/01/2012,19,1.3127
06/01/2012,20,1.33938
06/01/2012,21,1.44532
06/01/2012,22,1.39161
06/01/2012,23,1.30384
06/01/2012,24,1.13808
06/01/2012,25,1.37614
06/01/2012,26,1.31772
06/01/2012,27,1.14383
06/01/2012,28,0.80828
06/01/2012,29,0.94673
06/01/2012,30,0.74892
06/01/2012,31,0.95403
06/01/2012,32,0.99696
06/01/2012,33,1.30842
06/01/2012,34,2.70317
06/01/2012,35,2.74551
06/01/2012,36,2.60622
06/01/2012,37,1.97876
06/01/2012,38,1.02008
06/01/2012,39,0.99054
06/01/2012,40,1.25387
06/01/2012,41,1.21584
06/01/2012,42,1.14274
06/01/2012,43,1.31728
06/01/2012,44,1.05989
06/01/2012,45,1.32981
06/01/2012,46,0.99303
06/01/2012,47,1.70359
06/01/2012,48,2.08351
07/01/2012,1,2.17323
07/01/2012,2,2.397
07/01/2012,3,2.68875
07/01/2012,4,2.52219
07/01/2012,5,2.21757
07/01/2012,6,2.05314
07/01/2012,7,1.90284
07/01/2012,8,2.18366
07/01/2012,9,1.89077
07/01/2012,10,1.79248
07/01/2012,11,1.86419
07/01/2012,12,1.70831
07/01/2012,13,2.46508
07/01/2012,14,1.87926
07/01/2012,15,1.61602
07/01/2012,16,1.37884
07/01/2012,17,1.70173
07/01/2012,18,2.2964
07/01/2012,19,3.18345
07/01/2012,20,2.96609
07/01/2012,21,2.80761
07/01/2012,22,2.91396
07/01/2012,23,2.77389
07/01/2012,24,2.73698
07/01/2012,25,2.46754
07/01/2012,26,2.27315
07/01/2012,27,2.13464
07/01/2012,28,1.70677
07/01/2012,29,1.70424
07/01/2012,30,1.458
07/01/2012,31,1.47245
07/01/2012,32,1.19753
07/01/2012,33,2.20985
07/01/2012,34,3.62562
07/01/2012,35,4.17054
07/01/2012,36,3.74552
07/01/2012,37,3.2712
07/01/2012,38,2.94834
07/01/2012,39,2.26444
07/01/2012,40,2.01928
07/01/2012,41,1.83671
07/01/2012,42,2.1477
07/01/2012,43,1.7508
07/01/2012,44,1.42163
07/01/2012,45,1.31213
07/01/2012,46,1.21319
07/01/2012,47,1.57908
07/01/2012,48,1.31373
08/01/2012,1,1.60004
08/01/2012,2,1.50226
08/01/2012,3,1.41321
08/01/2012,4,1.32908
08/01/2012,5,1.40724
08/01/2012,6,1.44331
08/01/2012,7,1.22701
08/01/2012,8,1.04426
08/01/2012,9,1.18624
08/01/2012,10,1.11287
08/01/2012,11,1.06021
08/01/2012,12,1.28959
08/01/2012,13,1.38724
08/01/2012,14,1.43366
08/01/2012,15,1.34098
08/01/2012,16,1.14679
08/01/2012,17,0.8787
08/01/2012,18,0.6651
08/01/2012,19,0.70734
08/01/2012,20,0.92844
08/01/2012,21,0.78147
08/01/2012,22,1.11801
08/01/2012,23,1.06589
08/01/2012,24,1.07591
08/01/2012,25,1.16012
08/01/2012,26,1.29716
08/01/2012,27,1.21769
08/01/2012,28,0.68412
08/01/2012,29,0.68433
08/01/2012,30,0.45765
08/01/2012,31,0.92854
08/01/2012,32,0.8322
08/01/2012,33,1.54937
08/01/2012,34,2.97701
08/01/2012,35,3.92249
08/01/2012,36,3.7987
08/01/2012,37,3.26037
08/01/2012,38,2.01315
08/01/2012,39,1.10284
08/01/2012,40,1.34706
08/01/2012,41,1.48581
08/01/2012,42,0.92323
08/01/2012,43,1.08567
08/01/2012,44,0.94661
08/01/2012,45,1.02269
08/01/2012,46,0.88664
08/01/2012,47,1.28842
08/01/2012,48,1.49864
09/01/2012,1,2.01053
09/01/2012,2,1.75535
09/01/2012,3,1.88416
09/01/2012,4,1.4089
09/01/2012,5,1.38217
09/01/2012,6,1.61164
09/01/2012,7,1.67348
09/01/2012,8,1.1184
09/01/2012,9,0.96755
09/01/2012,10,0.59189
09/01/2012,11,1.37638
09/01/2012,12,1.3072
09/01/2012,13,1.62159
09/01/2012,14,1.42562
09/01/2012,15,1.72437
09/01/2012,16,2.23328
09/01/2012,17,2.95113
09/01/2012,18,1.40502
09/01/2012,19,0.92228
09/01/2012,20,0.92689
09/01/2012,21,0.85799
09/01/2012,22,0.79453
09/01/2012,23,0.80541
09/01/2012,24,0.74939
09/01/2012,25,0.74696
09/01/2012,26,0.74102
09/01/2012,27,0.92163
09/01/2012,28,0.85624
09/01/2012,29,1.07169
09/01/2012,30,0.99793
09/01/2012,31,0.7013
09/01/2012,32,0.80679
09/01/2012,33,1.11871
09/01/2012,34,2.13092
09/01/2012,35,2.88855
09/01/2012,36,2.90357
09/01/2012,37,2.18552
09/01/2012,38,1.6671
09/01/2012,39,1.52106
09/01/2012,40,1.40977
09/01/2012,41,1.16886
09/01/2012,42,1.01504
09/01/2012,43,0.56166
09/01/2012,44,0.31396
09/01/2012,45,0.42308
09/01/2012,46,0.42999
09/01/2012,47,0.86499
09/01/2012,48,1.11169
10/01/2012,1,1.49459
10/01/2012,2,1.55906
10/01/2012,3,1.8777
10/01/2012,4,1.9564
10/01/2012,5,2.23448
10/01/2012,6,2.27437
10/01/2012,7,1.70017
10/01/2012,8,1.48522
10/01/2012,9,1.80086
10/01/2012,10,1.86854
10/01/2012,11,2.79558
10/01/2012,12,2.92086
10/01/2012,13,3.11952
10/01/2012,14,2.29375
10/01/2012,15,1.99084
10/01/2012,16,2.04112
10/01/2012,17,1.62135
10/01/2012,18,1.0569
10/01/2012,19,0.85854
10/01/2012,20,1.0173
10/01/2012,21,0.8605
10/01/2012,22,0.89035
10/01/2012,23,0.91568
10/01/2012,24,1.04433
10/01/2012,25,1.00284
10/01/2012,26,0.89373
10/01/2012,27,0.84671
10/01/2012,28,0.49195
10/01/2012,29,0.58419
10/01/2012,30,0.47459
10/01/2012,31,0.24641
10/01/2012,32,0.02965
10/01/2012,33,0.08637
10/01/2012,34,0.77272
10/01/2012,35,1.00286
10/01/2012,36,0.93277
10/01/2012,37,0.83119
10/01/2012,38,0.85888
10/01/2012,39,1.01067
10/01/2012,40,0.84517
10/01/2012,41,1.2311
10/01/2012,42,0.83217
10/01/2012,43,0.80949
10/01/2012,44,0.49948
10/01/2012,45,0.88378
10/01/2012,46,0.37241
10/01/2012,47,0.16948
10/01/2012,48,0.44919
11/01/2012,1,1.72862
11/01/2012,2,2.58741
11/01/2012,3,2.41601
11/01/2012,4,1.86378
11/01/2012,5,1.67248
11/01/2012,6,2.02511
11/01/2012,7,1.86713
11/01/2012,8,1.51361
11/01/2012,9,1.44316
11/01/2012,10,1.56878
11/01/2012,11,2.46928
11/01/2012,12,1.9084
11/01/2012,13,1.67637
11/01/2012,14,1.74879
11/01/2012,15,1.27286
11/01/2012,16,1.14712
11/01/2012,17,1.17417
11/01/2012,18,0.99438
11/01/2012,19,1.06224
11/01/2012,20,1.0324
11/01/2012,21,0.87602
11/01/2012,22,0.76384
11/01/2012,23,0.55588
11/01/2012,24,0.42167
11/01/2012,25,0.19824
11/01/2012,26,0.16664
11/01/2012,27,-0.02919
11/01/2012,28,-0.21883
11/01/2012,29,0.0883
11/01/2012,30,0.48084
11/01/2012,31,0.54577
11/01/2012,32,0.94131
11/01/2012,33,1.64235
11/01/2012,34,3.03753
11/01/2012,35,2.79449
11/01/2012,36,1.76553
11/01/2012,37,1.56907
11/01/2012,38,1.41182
11/01/2012,39,1.48359
11/01/2012,40,1.58139
11/01/2012,41,1.93111
11/01/2012,42,2.26214
11/01/2012,43,1.34677
11/01/2012,44,1.23871
11/01/2012,45,1.59609
11/01/2012,46,1.80265
11/01/2012,47,1.83569
11/01/2012,48,1.66992
12/01/2012,1,3.26267
12/01/2012,2,3.52042
12/01/2012,3,4.35312
12/01/2012,4,4.14743
12/01/2012,5,3.73872
12/01/2012,6,4.05949
12/01/2012,7,3.98221
12/01/2012,8,3.51612
12/01/2012,9,3.35455
12/01/2012,10,3.24376
12/01/2012,11,4.45625
12/01/2012,12,4.18542
12/01/2012,13,5.71228
12/01/2012,14,4.63228
12/01/2012,15,4.32244
12/01/2012,16,4.40485
12/01/2012,17,3.96506
12/01/2012,18,2.55188
12/01/2012,19,2.03464
12/01/2012,20,1.88736
12/01/2012,21,1.97129
12/01/2012,22,1.92758
12/01/2012,23,1.65629
12/01/2012,24,1.60869
12/01/2012,25,1.58313
12/01/2012,26,1.6532
12/01/2012,27,1.52687
12/01/2012,28,1.02835
12/01/2012,29,1.29779
12/01/2012,30,1.0658
12/01/2012,31,1.03156
12/01/2012,32,1.29856
12/01/2012,33,2.24752
12/01/2012,34,3.69067
12/01/2012,35,3.79997
12/01/2012,36,3.52403
12/01/2012,37,3.17333
12/01/2012,38,2.5367
12/01/2012,39,2.69305
12/01/2012,40,2.61008
12/01/2012,41,2.34262
12/01/2012,42,2.00549
12/01/2012,43,1.52958
12/01/2012,44,1.16184
12/01/2012,45,1.25056
12/01/2012,46,0.98391
12/01/2012,47,1.6855
12/01/2012,48,1.19088
13/01/2012,1,1.23454
13/01/2012,2,1.1954
13/01/2012,3,1.72059
13/01/2012,4,1.45595
13/01/2012,5,1.10254
13/01/2012,6,1.10084
13/01/2012,7,1.23739
13/01/2012,8,0.91924
13/01/2012,9,1.01582
13/01/2012,10,0.96538
13/01/2012,11,1.30479
13/01/2012,12,1.54454
13/01/2012,13,2.68415
13/01/2012,14,2.7222
13/01/2012,15,2.26013
13/01/2012,16,2.69945
13/01/2012,17,2.92556
13/01/2012,18,1.94246
13/01/2012,19,1.59457
13/01/2012,20,1.72259
13/01/2012,21,1.56385
13/01/2012,22,1.47449
13/01/2012,23,1.40411
13/01/2012,24,1.45548
13/01/2012,25,1.3486
13/01/2012,26,1.0483
13/01/2012,27,1.08589
13/01/2012,28,0.7568
13/01/2012,29,0.99779
13/01/2012,30,0.98648
13/01/2012,31,1.00882
13/01/2012,32,1.18391
13/01/2012,33,1.39627
13/01/2012,34,2.29081
13/01/2012,35,3.0224
13/01/2012,36,2.45468
13/01/2012,37,2.44773
13/01/2012,38,2.07274
13/01/2012,39,2.41313
13/01/2012,40,2.20235
13/01/2012,41,2.12963
13/01/2012,42,1.74417
13/01/2012,43,1.8712
13/01/2012,44,0.99028
13/01/2012,45,1.34413
13/01/2012,46,1.88401
13/01/2012,47,1.67542
13/01/2012,48,1.77488
14/01/2012,1,1.72485
14/01/2012,2,1.84628
14/01/2012,3,1.80018
14/01/2012,4,1.56372
14/01/2012,5,1.34701
14/01/2012,6,1.30273
14/01/2012,7,1.40315
14/01/2012,8,1.3866
14/01/2012,9,1.42502
14/01/2012,10,1.13555
14/01/2012,11,1.1533
14/01/2012,12,1.26846
14/01/2012,13,1.42074
14/01/2012,14,1.38322
14/01/2012,15,1.49469
14/01/2012,16,1.39198
14/01/2012,17,1.7357
14/01/2012,18,1.9098
14/01/2012,19,2.76359
14/01/2012,20,3.17316
14/01/2012,21,2.76163
14/01/2012,22,2.35789
14/01/2012,23,2.47081
14/01/2012,24,2.27727
14/01/2012,25,2.22422
14/01/2012,26,2.08287
14/01/2012,27,1.90128
14/01/2012,28,1.32015
14/01/2012,29,1.61802
14/01/2012,30,1.52247
14/01/2012,31,1.64313
14/01/2012,32,1.71323
14/01/2012,33,1.76205
14/01/2012,34,2.88744
14/01/2012,35,3.79046
14/01/2012,36,3.9728
14/01/2012,37,3.03824
14/01/2012,38,2.53303
14/01/2012,39,2.12308
14/01/2012,40,1.60668
14/01/2012,41,1.31645
14/01/2012,42,1.4872
14/01/2012,43,1.53072
14/01/2012,44,1.25828
14/01/2012,45,0.95769
14/01/2012,46,1.16622
14/01/2012,47,1.35275
14/01/2012,48,1.58065
15/01/2012,1,1.55663
15/01/2012,2,1.39102
15/01/2012,3,1.54819
15/01/2012,4,1.43241
15/01/2012,5,1.42876
15/01/2012,6,1.40124
15/01/2012,7,1.14286
15/01/2012,8,1.07176
15/01/2012,9,1.17741
15/01/2012,10,1.12288
15/01/2012,11,1.09013
15/01/2012,12,1.02762
15/01/2012,13,1.06511
15/01/2012,14,1.25694
15/01/2012,15,1.53382
15/01/2012,16,1.26122
15/01/2012,17,1.36877
15/01/2012,18,1.55241
15/01/2012,19,1.72472
15/01/2012,20,1.87083
15/01/2012,21,1.74945
15/01/2012,22,1.75392
15/01/2012,23,1.58368
15/01/2012,24,1.5893
15/01/2012,25,1.58305
15/01/2012,26,1.40724
15/01/2012,27,1.34662
15/01/2012,28,0.88243
15/01/2012,29,1.03169
15/01/2012,30,1.08328
15/01/2012,31,1.29665
15/01/2012,32,1.31876
15/01/2012,33,1.6049
15/01/2012,34,2.81586
15/01/2012,35,3.00156
15/01/2012,36,2.72132
15/01/2012,37,2.45233
15/01/2012,38,2.13194
15/01/2012,39,2.04622
15/01/2012,40,2.16465
15/01/2012,41,2.04505
15/01/2012,42,1.33327
15/01/2012,43,1.22026
15/01/2012,44,0.727
15/01/2012,45,0.88386
15/01/2012,46,0.85785
15/01/2012,47,1.19072
15/01/2012,48,0.86286
16/01/2012,1,0.90659
16/01/2012,2,0.79413
16/01/2012,3,0.95256
16/01/2012,4,0.90824
16/01/2012,5,0.96749
16/01/2012,6,1.00626
16/01/2012,7,1.10078
16/01/2012,8,1.04666
16/01/2012,9,0.94969
16/01/2012,10,0.82837
16/01/2012,11,1.22667
16/01/2012,12,1.36167
16/01/2012,13,1.45998
16/01/2012,14,1.77946
16/01/2012,15,3.24259
16/01/2012,16,3.8618
16/01/2012,17,3.10344
16/01/2012,18,2.30459
16/01/2012,19,2.26164
16/01/2012,20,2.43669
16/01/2012,21,2.04449
16/01/2012,22,1.91836
16/01/2012,23,1.88801
16/01/2012,24,1.71882
16/01/2012,25,1.66732
16/01/2012,26,1.44432
16/01/2012,27,1.27138
16/01/2012,28,0.95902
16/01/2012,29,1.01519
16/01/2012,30,0.93032
16/01/2012,31,0.96381
16/01/2012,32,1.05263
16/01/2012,33,1.20387
16/01/2012,34,1.77252
16/01/2012,35,1.59388
16/01/2012,36,1.44809
16/01/2012,37,1.81112
16/01/2012,38,1.77463
16/01/2012,39,1.49616
16/01/2012,40,1.49512
16/01/2012,41,1.60503
16/01/2012,42,1.66873
16/01/2012,43,1.75834
16/01/2012,44,1.30187
16/01/2012,45,1.0422
16/01/2012,46,1.09475
16/01/2012,47,0.56282
16/01/2012,48,0.65523
17/01/2012,1,1.33384
17/01/2012,2,1.45004
17/01/2012,3,1.30272
17/01/2012,4,1.39442
17/01/2012,5,1.29739
17/01/2012,6,1.20573
17/01/2012,7,1.42867
17/01/2012,8,1.29096
17/01/2012,9,1.46827
17/01/2012,10,0.98171
17/01/2012,11,0.98308
17/01/2012,12,0.87206
17/01/2012,13,2.30827
17/01/2012,14,2.05924
17/01/2012,15,2.93744
17/01/2012,16,3.13401
17/01/2012,17,2.77236
17/01/2012,18,2.41277
17/01/2012,19,2.17268
17/01/2012,20,1.76545
17/01/2012,21,2.00301
17/01/2012,22,1.90783
17/01/2012,23,1.8597
17/01/2012,24,1.82492
17/01/2012,25,1.89249
17/01/2012,26,1.73837
17/01/2012,27,1.62125
17/01/2012,28,1.32914
17/01/2012,29,1.43247
17/01/2012,30,1.24751
17/01/2012,31,1.18966
17/01/2012,32,1.43611
17/01/2012,33,1.23996
17/01/2012,34,1.77606
17/01/2012,35,1.56364
17/01/2012,36,1.32424
17/01/2012,37,2.12579
17/01/2012,38,1.73253
17/01/2012,39,1.68967
17/01/2012,40,1.69503
17/01/2012,41,1.50972
17/01/2012,42,1.37746
17/01/2012,43,1.66593
17/01/2012,44,2.21617
17/01/2012,45,2.12071
17/01/2012,46,2.29663
17/01/2012,47,2.53218
17/01/2012,48,2.10052
18/01/2012,1,2.36345
18/01/2012,2,2.36541
18/01/2012,3,2.22379
18/01/2012,4,1.94117
18/01/2012,5,2.3097
18/01/2012,6,2.27364
18/01/2012,7,2.29081
18/01/2012,8,1.92844
18/01/2012,9,1.78952
18/01/2012,10,1.88959
18/01/2012,11,2.0257
18/01/2012,12,1.77217
18/01/2012,13,2.94982
18/01/2012,14,3.2818
18/01/2012,15,3.42633
18/01/2012,16,3.55233
18/01/2012,17,3.72662
18/01/2012,18,3.19757
18/01/2012,19,2.88952
18/01/2012,20,2.94807
18/01/2012,21,2.86906
18/01/2012,22,2.60642
18/01/2012,23,2.42132
18/01/2012,24,2.25122
18/01/2012,25,2.11495
18/01/2012,26,2.08013
18/01/2012,27,2.38023
18/01/2012,28,2.0417
18/01/2012,29,2.37904
18/01/2012,30,2.22708
18/01/2012,31,1.94612
18/01/2012,32,1.64043
18/01/2012,33,1.71685
18/01/2012,34,2.12532
18/01/2012,35,2.85992
18/01/2012,36,2.43438
18/01/2012,37,2.14829
18/01/2012,38,1.81501
18/01/2012,39,1.76978
18/01/2012,40,1.39731
18/01/2012,41,1.3239
18/01/2012,42,1.70908
18/01/2012,43,1.93126
18/01/2012,44,1.53419
18/01/2012,45,1.60614
18/01/2012,46,1.23739
18/01/2012,47,1.11299
18/01/2012,48,1.18854
19/01/2012,1,1.01574
19/01/2012,2,1.38819
19/01/2012,3,1.60072
19/01/2012,4,1.12884
19/01/2012,5,1.16341
19/01/2012,6,1.27469
19/01/2012,7,1.10794
19/01/2012,8,0.80199
19/01/2012,9,1.06822
19/01/2012,10,0.57906
19/01/2012,11,1.27191
19/01/2012,12,1.18957
19/01/2012,13,1.70739
19/01/2012,14,1.10597
19/01/2012,15,0.83795
19/01/2012,16,1.05213
19/01/2012,17,1.22935
19/01/2012,18,1.16383
19/01/2012,19,1.65199
19/01/2012,20,1.68814
19/01/2012,21,1.67762
19/01/2012,22,1.33591
19/01/2012,23,1.26352
19/01/2012,24,1.29193
19/01/2012,25,1.18573
19/01/2012,26,1.08835
19/01/2012,27,1.0619
19/01/2012,28,0.76849
19/01/2012,29,1.02445
19/01/2012,30,0.80183
19/01/2012,31,0.2193
19/01/2012,32,0.72873
19/01/2012,33,0.73499
19/01/2012,34,1.2286
19/01/2012,35,1.4379
19/01/2012,36,1.35278
19/01/2012,37,1.61403
19/01/2012,38,1.3463
19/01/2012,39,1.48599
19/01/2012,40,1.63572
19/01/2012,41,1.76474
19/01/2012,42,1.2295
19/01/2012,43,1.12769
19/01/2012,44,1.07781
19/01/2012,45,0.9017
19/01/2012,46,0.62333
19/01/2012,47,0.62805
19/01/2012,48,0.99608
20/01/2012,1,1.42436
20/01/2012,2,1.58909
20/01/2012,3,1.87842
20/01/2012,4,1.73553
20/01/2012,5,1.81935
20/01/2012,6,1.92289
20/01/2012,7,1.2804
20/01/2012,8,0.96159
20/01/2012,9,0.83332
20/01/2012,10,0.85959
20/01/2012,11,1.61891
20/01/2012,12,1.49343
20/01/2012,13,1.80102
20/01/2012,14,1.74312
20/01/2012,15,1.17156
20/01/2012,16,1.75267
20/01/2012,17,1.80778
20/01/2012,18,1.47797
20/01/2012,19,2.05507
20/01/2012,20,2.42863
20/01/2012,21,2.62366
20/01/2012,22,2.53066
20/01/2012,23,2.59336
20/01/2012,24,1.96772
20/01/2012,25,1.49151
20/01/2012,26,1.3663
20/01/2012,27,1.29138
20/01/2012,28,1.00295
20/01/2012,29,1.06502
20/01/2012,30,0.78254
20/01/2012,31,0.78632
20/01/2012,32,0.85586
20/01/2012,33,0.87189
20/01/2012,34,1.41293
20/01/2012,35,2.19514
20/01/2012,36,1.80073
20/01/2012,37,1.66852
20/01/2012,38,1.31622
20/01/2012,39,1.25537
20/01/2012,40,1.35453
20/01/2012,41,1.07767
20/01/2012,42,1.15474
20/01/2012,43,2.06956
20/01/2012,44,1.89148
20/01/2012,45,1.6328
20/01/2012,46,1.45742
20/01/2012,47,1.18423
20/01/2012,48,1.4032
21/01/2012,1,2.14335
21/01/2012,2,2.4816
21/01/2012,3,2.69038
21/01/2012,4,2.7527
21/01/2012,5,2.68557
21/01/2012,6,2.7216
21/01/2012,7,3.18924
21/01/2012,8,2.76438
21/01/2012,9,2.36252
21/01/2012,10,2.01591
21/01/2012,11,2.18621
21/01/2012,12,2.0024
21/01/2012,13,1.8891
21/01/2012,14,2.0198
21/01/2012,15,1.32537
21/01/2012,16,1.55976
21/01/2012,17,2.1507
21/01/2012,18,2.45946
21/01/2012,19,2.27531
21/01/2012,20,2.23262
21/01/2012,21,2.14415
21/01/2012,22,2.07856
21/01/2012,23,2.15698
21/01/2012,24,2.38325
21/01/2012,25,2.37243
21/01/2012,26,2.30259
21/01/2012,27,2.1106
21/01/2012,28,1.63626
21/01/2012,29,1.54043
21/01/2012,30,1.38129
21/01/2012,31,1.12967
21/01/2012,32,0.88279
21/01/2012,33,1.35828
21/01/2012,34,2.18754
21/01/2012,35,2.7733
21/01/2012,36,2.82589
21/01/2012,37,2.37829
